feature	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__S24.7.g__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__.Exiguobacteraceae..g__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	k__Bacteria.p__Firmicutes.c__Bacilli.o__Turicibacterales.f__Turicibacteraceae.g__Turicibacter	k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Verrucomicrobiaceae.g__Akkermansia	k__Bacteria.__.__.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.__.__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.g__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__	k__Bacteria.p__Cyanobacteria.c__Chloroplast.o__Streptophyta.f__.g__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__mitochondria.g__Lardizabala	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Epulopiscium	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Parabacteroides	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__SMB53	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Oscillospira	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Pseudoramibacter_Eubacterium	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae.g__rc4.4	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Allobaculum	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__.g__	k__Bacteria.p__Tenericutes.c__Mollicutes.o__RF39.f__.g__	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Catenibacterium	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__RF32.f__.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus.Arthromitus	k__Bacteria.p__Firmicutes.__.__.__.__	k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Sutterella	k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Mucispirillum	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Streptomycetaceae.g__Streptomyces	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Brevibacteriaceae.g__Brevibacterium	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Corynebacteriaceae.g__Corynebacterium	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Plesiomonas	Unassigned.__.__.__.__.__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Dermabacteraceae.g__Brachybacterium	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.__.__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Stenotrophomonas	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Dehalobacteriaceae.g__Dehalobacterium	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.Mogibacteriaceae..g__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Jeotgalicoccus	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__	k__Bacteria.p__Bacteroidetes.__.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium	k__Bacteria.p__Actinobacteria.c__Actinobacteria.__.__.__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Dialister	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Adlercreutzia	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Acidaminococcus	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.__.__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Nocardiopsaceae.g__Prauseria	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Megasphaera	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Gallibacterium	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Planococcaceae.g__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Megamonas	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__.Thermicanaceae..g__Bacillus	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Paenibacillaceae.g__Paenibacillus	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__
HEB24001	-1.52982169517194	-1.9833369775746	-7.60963797896215	-9.52999464217111	-9.0351109309073	-8.43366030739758	-3.3779627227864	-8.51348555500567	-10.5560569387573	-4.25971425406442	-5.10038723891621	-9.87423289878356	-3.05957761178644	-11.0857370039773	-12.2583763901166	-12.4971632497037	-10.4405797213374	-11.7487020166997	-10.3081294253137	-7.21176103084149	-6.3596597259538	-8.72105926163057	-11.9710944380362	-7.54669483555362	-11.2462016761705	-10.2043815004759	-11.1752351548164	-7.25990547880337	-11.8190913445911	-13.2830384443509	-11.2583763901166	-6.0867542998527	-5.6189283705914	-13.8930919260349	-13.8190913445911	-12.8556172206162	-14.3336645174209	-8.89546673322278	-13.6815878208412	-6.61158888533231	-13.6815878208412	-16.6881569498993	-14.9710944380362	-15.8190913445911	-14.3336645174209	-15.1410194394785	-16.1410194394785	-16.1410194394785	-16.5560569387573	-18.0637031590081	-18.2731194506205	-17.7470346989677	-19.3319971996889	-17.7064622921882	-16.1410194394785	-19.2914247929094	-12.4405797213374	-10.353116880087	-16.6943734347608	-19.2914247929094	-18.0863306298507	-16.8319931742721	-17.3989340349768	-17.5144675028193	-18.3243541737183	-19.1548799007935	-17.7644025349634	-14.6815878208412	-19.2081366979644	-18.4247540576745	-17.5594766767074	-19.2081366979644	-17.6877884635083	-18.4754484604218	-17.1410194394785	-16.0674170595432	-18.5699174000724	-19.2914247929094	-18.6881569498993	-18.6231741972432	-18.7208621298642
HEB24002	-1.19686905805923	-7.15134161450552	-8.30943554234759	-10.1574324489025	-9.188845401534	-9.35452343187613	-1.23741405072695	-7.92902813033107	-10.8222482573129	-6.38505950085125	-6.00213157532861	-10.9939337166197	-4.44517530939149	-11.2922749911894	-12.5948377612098	-13.2922749911894	-10.9939337166197	-12.5017283568184	-10.5533611252337	-8.40897121589851	-7.67042111301631	-9.37760704498917	-12.3724453398734	-8.1158659561769	-9.03616195200896	-12.5017283568184	-12.1618783539337	-7.7704093257933	-12.5017283568184	-13.0754636021163	-12.8012886386773	-6.68834796989363	-7.7978247833737	-14.1094109340396	-14.331803355376	-12.1094109340396	-18.6231741972432	-10.0382039835472	-13.8012886386773	-7.0402489095322	-13.6943734347608	-15.5017283568184	-14.5948377612098	-14.8012886386773	-13.9781664007613	-15.9167658560972	-15.6943734347608	-17.886208603077	-15.9167658560972	-15.9167658560972	-18.2731194506205	-17.7470346989677	-19.3319971996889	-17.7064622921882	-16.9167658560972	-19.2914247929094	-13.6437473616908	-10.8578721670436	-15.6943734347608	-19.2914247929094	-18.0863306298507	-12.8293030148469	-17.3989340349768	-17.5144675028193	-18.3243541737183	-19.1548799007935	-17.7644025349634	-13.9781664007613	-19.2081366979644	-18.4247540576745	-17.5594766767074	-19.2081366979644	-17.6877884635083	-18.4754484604218	-18.5699174000724	-16.0674170595432	-18.5699174000724	-19.2914247929094	-18.6881569498993	-18.6231741972432	-18.7208621298642
HEB24003	-1.09378274084458	-6.84351468645226	-7.9252706569664	-9.87765263673366	-9.11101617589111	-9.1815431720913	-3.08201352182885	-9.47910326024338	-10.7957110231975	-4.06787407001129	-4.68962582891603	-10.8406584292515	-2.69516154148208	-11.0048878250298	-12.0569763361782	-13.4439994592875	-10.8315562221442	-12.23754858182	-10.9349858117996	-6.70876891649201	-5.16769607069424	-8.02939552726685	-11.7868871728105	-6.15681986550423	-10.0783499869708	-7.09051329589745	-11.5445263352414	-6.38996918215294	-11.4579386502453	-13.23754858182	-9.38621596270183	-4.86178508770214	-6.17865489276647	-13.5005829876538	-15.1444391774286	-12.5594766767074	-18.6231741972432	-9.19899534105065	-13.286458182301	-6.81240262906691	-14.4439994592875	-16.6881569498993	-15.5594766767074	-16.1444391774286	-15.8225110825412	-14.4439994592875	-15.337084255371	-17.886208603077	-18.2914247929094	-18.0637031590081	-18.2731194506205	-17.7470346989677	-19.3319971996889	-14.9745141759862	-17.9167658560972	-19.2914247929094	-11.6208772213715	-10.4791032602434	-16.6943734347608	-16.1444391774286	-18.0863306298507	-13.896511663985	-17.3989340349768	-17.5144675028193	-15.337084255371	-19.1548799007935	-16.1444391774286	-13.5005829876538	-19.2081366979644	-18.4247540576745	-16.5594766767074	-19.2081366979644	-17.6877884635083	-18.4754484604218	-18.5699174000724	-16.0674170595432	-18.5699174000724	-19.2914247929094	-18.6881569498993	-18.6231741972432	-18.7208621298642
HEB24004	-2.22011615343851	-5.61970029964643	-7.7495393327238	-9.71340279553275	-8.69529341498102	-8.83204729203137	-0.960055833979292	-8.05443971336782	-10.1539753869187	-5.93740966035763	-5.44815542437271	-10.2388642845052	-3.56190283479138	-10.8637195123499	-12.4554393792464	-12.7225434493892	-10.6685485597485	-12.1294530677847	-8.13351128435902	-6.16146589809449	-7.38178808403944	-5.6824162894764	-12.1622430029023	-7.13809046484532	-8.18944473046098	-11.5177236575007	-11.3477986560584	-7.37636780825518	-11.6863232614765	-13.4759034818061	-8.96856187820742	-5.75265698934687	-6.13046655222458	-13.7978315766935	-14.7978315766935	-12.0973918585524	-14.5177236575007	-9.03343385524752	-13.3957331331221	-6.60553876222269	-13.7978315766935	-14.2128690759723	-15.0202239980299	-15.6051864987511	-14.2128690759723	-15.7978315766935	-16.2832584038637	-15.4352614973088	-18.2914247929094	-18.0637031590081	-16.6051864987511	-15.2832584038637	-19.3319971996889	-17.7064622921882	-17.9167658560972	-19.2914247929094	-12.6744491611882	-10.8840873100439	-16.6943734347608	-16.0202239980299	-18.0863306298507	-14.4352614973088	-17.3989340349768	-17.5144675028193	-15.6051864987511	-17.0202239980299	-17.7644025349634	-14.1457548801138	-19.2081366979644	-18.4247540576745	-17.5594766767074	-19.2081366979644	-16.6051864987511	-18.4754484604218	-18.5699174000724	-16.0674170595432	-18.5699174000724	-19.2914247929094	-18.6881569498993	-18.6231741972432	-18.7208621298642
HEB24005	-2.3811165451079	-6.38982918864056	-7.54464931687269	-9.55099337884438	-8.81125603542812	-8.65028135816499	-1.91953645989202	-9.88802836612195	-10.2551950157817	-4.29863119285682	-4.77131610870677	-9.95069922436724	-1.94539514878462	-10.8363955977066	-11.9056582601437	-12.3769639790693	-10.6269422320777	-11.8363955977066	-10.2402058415622	-5.37146701732112	-5.33343951444432	-7.75424655635276	-12.2216857535914	-6.0871546586843	-7.72135194754492	-5.79644843753754	-10.8938810923674	-7.04971756381598	-10.0258239629655	-13.4440781749279	-12.2972367865986	-4.24528236881517	-8.07069511005553	-13.5144675028193	-14.1359558795655	-10.7331077892946	-14.5144675028193	-8.73048708913547	-13.5509933788444	-7.34905798249945	-13.588468084263	-14.3769639790693	-15.5144675028193	-14.7489327564563	-15.029040675649	-14.7489327564563	-15.029040675649	-16.2514330969855	-16.8363955977066	-15.8363955977066	-15.029040675649	-17.7470346989677	-16.8363955977066	-15.3769639790693	-16.2514330969855	-19.2914247929094	-11.505478719592	-11.1290364656257	-16.6943734347608	-15.5144675028193	-16.2514330969855	-14.5144675028193	-17.3989340349768	-16.5144675028193	-16.029040675649	-16.8363955977066	-17.7644025349634	-15.3769639790693	-17.2514330969855	-18.4247540576745	-17.5594766767074	-19.2081366979644	-17.6877884635083	-18.4754484604218	-18.5699174000724	-16.0674170595432	-17.2514330969855	-19.2914247929094	-18.6881569498993	-18.6231741972432	-18.7208621298642
HEB24006	-1.54970982477833	-5.58627820200774	-7.90562621565743	-9.78612271642971	-9.15548835732328	-8.93953263108901	-2.11812418075719	-10.0190998884073	-10.8181128306742	-2.42772213571307	-5.25885150097532	-10.4490877291521	-3.29814168426401	-11.0644238789168	-12.2791627277098	-14.0954507745374	-10.6764982252552	-12.1271596342648	-9.96437670206649	-7.02189130180489	-6.60534111653582	-8.4156647276147	-11.946587388623	-6.4556775385125	-7.31295104116612	-9.98965611051485	-11.585589729057	-7.16214499221411	-11.7988337681793	-13.0340502298733	-12.8910922760313	-5.8409356010591	-7.04915712226351	-13.4095593649655	-14.8116578085369	-12.7121221349859	-18.6231741972432	-10.0529586924234	-13.9185730124534	-7.81165780853685	-13.864125228431	-14.3710852171509	-15.0340502298733	-15.4490877291521	-14.2970846357071	-18.0637031590081	-15.0340502298733	-16.6190127305945	-15.8116578085369	-16.6190127305945	-15.8116578085369	-15.8116578085369	-16.6190127305945	-17.7064622921882	-17.9167658560972	-19.2914247929094	-12.3336105117322	-10.6823747915919	-16.6943734347608	-16.2970846357071	-18.0863306298507	-14.2970846357071	-15.6190127305945	-16.2970846357071	-15.8116578085369	-17.6190127305945	-17.7644025349634	-13.4897297136495	-16.6190127305945	-18.4247540576745	-17.5594766767074	-19.2081366979644	-17.6877884635083	-18.4754484604218	-18.5699174000724	-16.0674170595432	-18.5699174000724	-19.2914247929094	-16.6190127305945	-18.6231741972432	-18.7208621298642
HEB24016	-2.67205678840238	-1.77317126422492	-7.7028560748284	-9.6713857362293	-9.04411243065018	-8.50050688679132	-1.89590282802474	-9.77138152620602	-10.4489933148929	-8.75764146957972	-4.81170305696688	-10.2308131448433	-2.80489792255744	-11.0807095843137	-12.3088156568446	-12.5879697280417	-10.825298419683	-12.0750184722359	-10.2889160994069	-7.6751476550255	-6.4846229751733	-8.31215909991896	-12.4054916762563	-6.60043424302677	-6.91459116830117	-12.3357827044449	-11.3702162015087	-6.86710103248489	-11.714975004777	-13.6713857362293	-12.4343465389284	-5.42707853846441	-7.5884763812658	-13.70615115439	-14.1568125633995	-11.7969166183132	-13.8157756455645	-8.49955366902233	-12.9976139685503	-8.19951701435378	-13.7783009401458	-15.2563482369505	-14.8937781575657	-14.4787406582869	-14.4787406582869	-17.0637031590081	-16.0637031590081	-16.2563482369505	-16.4787406582869	-17.0637031590081	-18.2731194506205	-16.0637031590081	-16.4787406582869	-17.7064622921882	-17.9167658560972	-19.2914247929094	-11.8445346385459	-9.54800332072402	-16.6943734347608	-16.2563482369505	-18.0863306298507	-14.1568125633995	-17.3989340349768	-17.5144675028193	-15.363263440867	-18.0637031590081	-17.7644025349634	-13.0637031590081	-19.2081366979644	-18.4247540576745	-17.5594766767074	-19.2081366979644	-17.6877884635083	-18.4754484604218	-18.5699174000724	-14.9762403177577	-18.5699174000724	-18.0637031590081	-18.6881569498993	-18.6231741972432	-18.7208621298642
HEB24034	-0.744918392783138	-4.4811042057337	-8.25525118035588	-10.0129753346889	-9.53988073382027	-9.33868354572288	-3.03606421712198	-8.92401004166254	-10.9077205004353	-5.63846781377085	-5.71269831194261	-10.8905453566272	-3.3373421065029	-11.6189994509379	-12.091752448073	-12.3256405082473	-10.8905453566272	-12.6767149487942	-11.2415762434588	-7.74260288445062	-5.88176867984952	-8.8146785889699	-11.9968040440177	-8.34305756132469	-7.38040738511238	-11.2525058036171	-11.969496698022	-8.14867951615784	-11.7995716965797	-12.6620681728298	-12.445934741965	-6.31307183474422	-5.28387185829565	-14.0434972794658	-14.1621417759644	-12.0153003876351	-14.969496698022	-8.64576636050066	-12.5909850747683	-7.56989832890189	-14.4840698708518	-16.6881569498993	-16.1214997914671	-15.7064622921882	-15.3845341973008	-15.4840698708518	-16.4840698708518	-16.4840698708518	-17.2914247929094	-16.969496698022	-18.2731194506205	-17.7470346989677	-19.3319971996889	-16.7064622921882	-17.9167658560972	-18.2914247929094	-11.5035222335179	-9.57717927524324	-16.6943734347608	-18.2914247929094	-18.0863306298507	-15.8319931742721	-17.3989340349768	-17.5144675028193	-15.7064622921882	-19.1548799007935	-17.7644025349634	-14.0434972794658	-19.2081366979644	-16.969496698022	-17.5594766767074	-19.2081366979644	-17.6877884635083	-18.4754484604218	-18.5699174000724	-16.0674170595432	-18.5699174000724	-18.2914247929094	-18.6881569498993	-18.6231741972432	-18.7208621298642
HEB24059	-1.15371409979969	-2.57835933210901	-7.7466776108791	-9.49816853692185	-9.09823793003322	-8.65526949800658	-5.23540251450263	-9.90180127292845	-10.81723697767	-5.48942868735769	-4.45004931946246	-10.1004090290748	-2.87597142071323	-11.0917441679477	-11.642558446257	-12.2466297699259	-10.335897108023	-12.0660575242841	-10.81723697767	-6.51798361361656	-4.79267328135474	-8.11679725952888	-11.7205609582583	-6.44754246385188	-9.93241664016653	-9.559569081586	-11.0575959455359	-6.85935914683965	-11.8755356182346	-12.7205609582583	-8.88486141050673	-4.69439617205881	-6.79377080521208	-13.5685578648133	-13.831592270647	-11.9997150294554	-14.3879856191714	-8.07137132418053	-14.3055234589795	-7.14117517511458	-13.7750087422807	-14.2275209469782	-15.1535203655344	-15.8904859597006	-15.8904859597006	-18.0637031590081	-15.3055234589795	-15.6680935383642	-16.1535203655344	-16.8904859597006	-18.2731194506205	-17.7470346989677	-19.3319971996889	-15.4754484604218	-16.8904859597006	-19.2914247929094	-11.5565852231472	-10.1047610536146	-16.6943734347608	-15.1535203655344	-18.0863306298507	-14.3879856191714	-15.8904859597006	-15.4754484604218	-18.3243541737183	-19.1548799007935	-17.7644025349634	-14.083131037643	-19.2081366979644	-18.4247540576745	-17.5594766767074	-19.2081366979644	-17.6877884635083	-17.4754484604218	-18.5699174000724	-16.0674170595432	-18.5699174000724	-19.2914247929094	-18.6881569498993	-18.6231741972432	-18.7208621298642
HEB24081	-4.79399019256987	-0.547953502771579	-7.73627350558725	-9.76784770970314	-9.43869566882831	-8.31101726078466	-6.84566494692021	-10.1822500801842	-10.1847922747466	-9.14960284628434	-5.34038678222592	-10.0675545994623	-2.74464451600931	-11.4927934115919	-12.6040767451257	-12.7774083480112	-10.9744451950708	-12.3096293866604	-9.90573244498677	-6.94721344959552	-5.73289796197739	-8.60577904035667	-12.8890537038401	-6.70925898181773	-8.30893594995354	-12.1421726408089	-11.4432539507906	-7.38911620252983	-12.0935924603638	-14.1620721982466	-12.4740162045613	-6.08184684921644	-6.7318519833302	-13.8084352436319	-14.7470346989677	-12.1721258629105	-14.4740162045613	-9.63676890819312	-13.6881410099141	-8.39094959334829	-14.6881410099141	-15.0100691048015	-15.8725655810516	-15.4251066040804	-14.9396797769101	-15.3319971996889	-15.8725655810516	-16.1620721982466	-16.0100691048015	-15.7470346989677	-16.7470346989677	-16.7470346989677	-18.3319971996889	-17.7064622921882	-16.3319971996889	-16.7470346989677	-12.255181602638	-9.64549667250565	-16.6943734347608	-17.0100691048015	-18.0863306298507	-14.0100691048015	-17.3989340349768	-16.0100691048015	-15.6315574815478	-16.7470346989677	-17.7644025349634	-12.8562637687225	-19.2081366979644	-16.1620721982466	-17.5594766767074	-19.2081366979644	-17.6877884635083	-18.4754484604218	-18.5699174000724	-16.0674170595432	-18.5699174000724	-17.7470346989677	-18.6881569498993	-18.6231741972432	-18.7208621298642
