feature	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__S24.7.g__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__.Exiguobacteraceae..g__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	k__Bacteria.p__Firmicutes.c__Bacilli.o__Turicibacterales.f__Turicibacteraceae.g__Turicibacter	k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Verrucomicrobiaceae.g__Akkermansia	k__Bacteria.__.__.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.__.__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.g__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__	k__Bacteria.p__Cyanobacteria.c__Chloroplast.o__Streptophyta.f__.g__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__mitochondria.g__Lardizabala	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Epulopiscium	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Parabacteroides	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__SMB53	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Oscillospira	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Pseudoramibacter_Eubacterium	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae.g__rc4.4	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Allobaculum	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__.g__	k__Bacteria.p__Tenericutes.c__Mollicutes.o__RF39.f__.g__	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Catenibacterium	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__RF32.f__.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus.Arthromitus	k__Bacteria.p__Firmicutes.__.__.__.__	k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Sutterella	k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Mucispirillum	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Streptomycetaceae.g__Streptomyces	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Brevibacteriaceae.g__Brevibacterium	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Corynebacteriaceae.g__Corynebacterium	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Plesiomonas	Unassigned.__.__.__.__.__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Intrasporangiaceae.g__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Dermabacteraceae.g__Brachybacterium	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.__.__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Stenotrophomonas	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Dehalobacteriaceae.g__Dehalobacterium	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.Mogibacteriaceae..g__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Jeotgalicoccus	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__	k__Bacteria.p__Bacteroidetes.__.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium	k__Bacteria.p__Actinobacteria.c__Actinobacteria.__.__.__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Dialister	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Adlercreutzia	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Acidaminococcus	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.__.__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Nocardiopsaceae.g__Prauseria	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Paenibacillaceae.__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.__	k__Bacteria.p__Firmicutes.c__Bacilli.__.__.__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Nocardiaceae.g__Rhodococcus	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Megasphaera	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Gallibacterium	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__Methylobacterium	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.__.__.__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__.Thermicanaceae..g__Bacillus	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__
HEB24001	-1.52982169517194	-1.9833369775746	-7.60963797896215	-9.52999464217111	-9.0351109309073	-8.43366030739758	-3.3779627227864	-8.51348555500567	-10.5560569387573	-4.25971425406442	-5.10038723891621	-9.87423289878356	-3.05957761178644	-11.0857370039773	-12.2583763901166	-12.4971632497037	-10.4405797213374	-11.7487020166997	-10.3081294253137	-7.21176103084149	-6.3596597259538	-8.72105926163057	-11.9710944380362	-7.54669483555362	-11.2462016761705	-10.2043815004759	-11.1752351548164	-7.25990547880337	-11.8190913445911	-13.2830384443509	-11.2583763901166	-6.0867542998527	-5.6189283705914	-13.8930919260349	-13.8190913445911	-12.8556172206162	-14.3336645174209	-8.89546673322278	-13.6815878208412	-6.61158888533231	-13.6815878208412	-16.6881637812676	-14.9710944380362	-15.8190913445911	-14.3336645174209	-15.1410194394785	-16.1410194394785	-16.1410194394785	-16.5560569387573	-17.6881637812676	-18.2731262819888	-17.349136499311	-19.349136499311	-18.1452455722431	-17.9314714245875	-16.1410194394785	-19.0863306298507	-12.4405797213374	-10.353116880087	-18.0401634111765	-19.2081295518237	-19.1945058304213	-16.5509371284218	-18.5547365840062	-18.1452455722431	-18.5269474645698	-19.1945058304213	-18.7090790032511	-14.6815878208412	-19.9314714245875	-19.2550643102419	-18.1792114978687	-19.2081295518237	-19.7771290053427	-18.349136499311	-19.5641643790172	-19.0401634111765	-18.7912763155187	-17.1410194394785	-20.5164339253087	-18.7771290053427	-16.125781293297	-19.349136499311	-18.7208621298642
HEB24002	-1.19686905805923	-7.15134161450552	-8.30943554234759	-10.1574324489025	-9.188845401534	-9.35452343187613	-1.23741405072695	-7.92902813033107	-10.8222482573129	-6.38505950085125	-6.00213157532861	-10.9939337166197	-4.44517530939149	-11.2922749911894	-12.5948377612098	-13.2922749911894	-10.9939337166197	-12.5017283568184	-10.5533611252337	-8.40897121589851	-7.67042111301631	-9.37760704498917	-12.3724453398734	-8.1158659561769	-9.03616195200896	-12.5017283568184	-12.1618783539337	-7.7704093257933	-12.5017283568184	-13.0754636021163	-12.8012886386773	-6.68834796989363	-7.7978247833737	-14.1094109340396	-14.331803355376	-12.1094109340396	-18.6231670511025	-10.0382039835472	-13.8012886386773	-7.0402489095322	-13.6943734347608	-15.5017283568184	-14.5948377612098	-14.8012886386773	-13.9781664007613	-15.9167658560972	-15.6943734347608	-18.9348081078975	-15.9167658560972	-15.9167658560972	-18.2731262819888	-17.349136499311	-19.349136499311	-18.1452455722431	-17.9314714245875	-16.9167658560972	-19.0863306298507	-13.6437473616908	-10.8578721670436	-15.6943734347608	-19.2081295518237	-19.1945058304213	-12.8293030148469	-18.5547365840062	-18.1452455722431	-18.5269474645698	-19.1945058304213	-18.7090790032511	-13.9781664007613	-19.9314714245875	-19.2550643102419	-18.1792114978687	-19.2081295518237	-19.7771290053427	-18.349136499311	-19.5641643790172	-19.0401634111765	-18.7912763155187	-20.349136499311	-20.5164339253087	-18.7771290053427	-16.125781293297	-19.349136499311	-18.7208621298642
HEB24003	-1.09378274084458	-6.84351468645226	-7.9252706569664	-9.87765263673366	-9.11101617589111	-9.1815431720913	-3.08201352182885	-9.47910326024338	-10.7957110231975	-4.06787407001129	-4.68962582891603	-10.8406584292515	-2.69516154148208	-11.0048878250298	-12.0569763361782	-13.4439994592875	-10.8315562221442	-12.23754858182	-10.9349858117996	-6.70876891649201	-5.16769607069424	-8.02939552726685	-11.7868871728105	-6.15681986550423	-10.0783499869708	-7.09051329589745	-11.5445263352414	-6.38996918215294	-11.4579386502453	-13.23754858182	-9.38621596270183	-4.86178508770214	-6.17865489276647	-13.5005829876538	-15.1444391774286	-12.5594766767074	-18.6231670511025	-9.19899534105065	-13.286458182301	-6.81240262906691	-14.4439994592875	-16.6881637812676	-15.5594766767074	-16.1444391774286	-15.8225110825412	-14.4439994592875	-15.337084255371	-18.9348081078975	-18.0570023066714	-17.6881637812676	-18.2731262819888	-17.349136499311	-19.349136499311	-18.1452455722431	-14.9745141759862	-18.5164339253087	-19.0863306298507	-11.6208772213715	-10.4791032602434	-18.0401634111765	-16.1444391774286	-19.1945058304213	-13.896511663985	-18.5547365840062	-18.1452455722431	-15.337084255371	-19.1945058304213	-16.1444391774286	-13.5005829876538	-19.9314714245875	-19.2550643102419	-16.5594766767074	-19.2081295518237	-19.7771290053427	-18.349136499311	-19.5641643790172	-19.0401634111765	-18.7912763155187	-20.349136499311	-20.5164339253087	-18.7771290053427	-16.125781293297	-19.349136499311	-18.7208621298642
HEB24004	-2.22011615343851	-5.61970029964643	-7.7495393327238	-9.71340279553275	-8.69529341498102	-8.83204729203137	-0.960055833979292	-8.05443971336782	-10.1539753869187	-5.93740966035763	-5.44815542437271	-10.2388642845052	-3.56190283479138	-10.8637195123499	-12.4554393792464	-12.7225434493892	-10.6685485597485	-12.1294530677847	-8.13351128435902	-6.16146589809449	-7.38178808403944	-5.6824162894764	-12.1622430029023	-7.13809046484532	-8.18944473046098	-11.5177236575007	-11.3477986560584	-7.37636780825518	-11.6863232614765	-13.4759034818061	-8.96856187820742	-5.75265698934687	-6.13046655222458	-13.7978315766935	-14.7978315766935	-12.0973918585524	-14.5177236575007	-9.03343385524752	-13.3957331331221	-6.60553876222269	-13.7978315766935	-14.2128690759723	-15.0202239980299	-15.6051864987511	-14.2128690759723	-15.7978315766935	-16.2832584038637	-15.4352614973088	-18.0570023066714	-17.6881637812676	-16.6051864987511	-15.2832584038637	-19.349136499311	-18.1452455722431	-17.9314714245875	-18.5164339253087	-19.0863306298507	-12.6744491611882	-10.8840873100439	-18.0401634111765	-16.0202239980299	-19.1945058304213	-14.4352614973088	-18.5547365840062	-18.1452455722431	-15.6051864987511	-17.0202239980299	-18.7090790032511	-14.1457548801138	-19.9314714245875	-19.2550643102419	-18.1792114978687	-19.2081295518237	-19.7771290053427	-16.6051864987511	-19.5641643790172	-19.0401634111765	-18.7912763155187	-20.349136499311	-20.5164339253087	-18.7771290053427	-16.125781293297	-19.349136499311	-18.7208621298642
HEB24005	-2.38112270940442	-6.38983535293709	-7.54465548116922	-9.55099954314091	-8.81126219972465	-8.65028752246151	-1.91954262418855	-9.88803453041848	-10.2552011800782	-4.29863735715334	-4.7713222730033	-9.95070538866376	-1.94540131308114	-10.8364017620032	-11.9056644244403	-12.3769701433659	-10.6269483963742	-11.8364017620032	-10.2402120058587	-5.37147318161764	-5.33344567874084	-7.75425272064929	-12.2216919178879	-6.08716082298083	-7.72135811184145	-5.79645460183406	-10.8938872566639	-7.0497237281125	-10.025830127262	-13.4440843392244	-12.2972429508951	-4.24528853311169	-8.07070127435206	-13.5144736671158	-14.1359620438621	-10.7331139535911	-14.5144736671158	-8.730493253432	-13.5509995431409	-7.34906414679598	-13.5884742485596	-14.3769701433659	-15.5144736671158	-14.7489389207528	-15.0290468399456	-14.7489389207528	-15.0290468399456	-16.251439261282	-16.8364017620032	-15.8364017620032	-15.0290468399456	-17.349136499311	-16.8364017620032	-18.1452455722431	-15.3769701433659	-16.251439261282	-19.0863306298507	-11.5054848838885	-11.1290426299223	-18.0401634111765	-15.5144736671158	-16.251439261282	-14.5144736671158	-18.5547365840062	-16.5144736671158	-16.0290468399456	-16.8364017620032	-18.7090790032511	-15.3769701433659	-17.251439261282	-19.2550643102419	-18.1792114978687	-19.2081295518237	-19.7771290053427	-18.349136499311	-19.5641643790172	-19.0401634111765	-18.7912763155187	-20.349136499311	-17.8364017620032	-17.251439261282	-16.125781293297	-19.349136499311	-18.7208621298642
HEB24006	-1.54970982477833	-5.58627820200774	-7.90562621565743	-9.78612271642971	-9.15548835732328	-8.93953263108901	-2.11812418075719	-10.0190998884073	-10.8181128306742	-2.42772213571307	-5.25885150097532	-10.4490877291521	-3.29814168426401	-11.0644238789168	-12.2791627277098	-14.0954507745374	-10.6764982252552	-12.1271596342648	-9.96437670206649	-7.02189130180489	-6.60534111653582	-8.4156647276147	-11.946587388623	-6.4556775385125	-7.31295104116612	-9.98965611051485	-11.585589729057	-7.16214499221411	-11.7988337681793	-13.0340502298733	-12.8910922760313	-5.8409356010591	-7.04915712226351	-13.4095593649655	-14.8116578085369	-12.7121221349859	-18.6231670511025	-10.0529586924234	-13.9185730124534	-7.81165780853685	-13.864125228431	-14.3710852171509	-15.0340502298733	-15.4490877291521	-14.2970846357071	-17.2731262819888	-15.0340502298733	-16.6190127305945	-15.8116578085369	-16.6190127305945	-15.8116578085369	-15.8116578085369	-16.6190127305945	-18.1452455722431	-17.9314714245875	-18.5164339253087	-19.0863306298507	-12.3336105117322	-10.6823747915919	-18.0401634111765	-16.2970846357071	-19.1945058304213	-14.2970846357071	-15.6190127305945	-16.2970846357071	-15.8116578085369	-17.6190127305945	-18.7090790032511	-13.4897297136495	-16.6190127305945	-19.2550643102419	-18.1792114978687	-19.2081295518237	-19.7771290053427	-18.349136499311	-19.5641643790172	-19.0401634111765	-18.7912763155187	-20.349136499311	-20.5164339253087	-18.7771290053427	-16.125781293297	-16.6190127305945	-18.7208621298642
HEB24023	-4.77554662178679	-2.8518952944999	-7.26226247579658	-9.21490320786983	-8.88976555650658	-8.36994411945534	-4.87588647909445	-9.59711466990669	-9.75167924339672	-7.63208438516699	-3.98694160638825	-9.78230085913803	-1.05990472388955	-10.5992100879089	-12.2052958801958	-12.7966561521151	-10.4107649984958	-11.5497414116446	-8.24493507513902	-5.11062259209598	-4.89699712573766	-7.26060325187489	-12.1674938474834	-4.51916726151067	-7.42881917493632	-11.3043756539038	-10.6034100764382	-6.1225345194827	-10.782300859138	-12.7966561521151	-11.3459947431055	-3.73545599567836	-8.56706822937445	-13.1674938474834	-13.9810807232525	-12.9169503858328	-13.9810807232525	-10.3077984195446	-13.3250351244699	-7.55990843780158	-13.5336217462813	-14.0712785322241	-15.1185842470025	-15.1185842470025	-14.025474842611	-15.2181199205534	-14.8555498411687	-15.8555498411687	-16.025474842611	-15.8555498411687	-15.7035467477236	-15.3250351244699	-16.2181199205534	-16.4405123418898	-17.9314714245875	-16.025474842611	-19.0863306298507	-11.1737258011949	-11.5497414116446	-16.7035467477236	-16.7035467477236	-19.1945058304213	-13.5336217462813	-18.5547365840062	-18.1452455722431	-15.3250351244699	-19.1945058304213	-16.025474842611	-13.7400726237487	-19.9314714245875	-19.2550643102419	-18.1792114978687	-19.2081295518237	-17.4405123418898	-15.4405123418898	-19.5641643790172	-18.025474842611	-18.7912763155187	-20.349136499311	-20.5164339253087	-18.7771290053427	-16.125781293297	-19.349136499311	-18.7208621298642
HEB24025	-1.50747937230393	-2.74046605855872	-7.83472382119106	-9.77499671285388	-8.95626035379775	-8.70842123807736	-1.59143520255099	-8.46317614568709	-11.218958897672	-4.61100873641942	-5.9181398293787	-10.202928787853	-4.31025599735614	-11.2351691248532	-12.417372456074	-13.2765099202341	-10.691547419513	-12.2933837387985	-10.4313116470318	-8.13672063676513	-8.18510528680241	-8.64343021411179	-12.4548471614926	-8.03743875775104	-8.32339630786496	-12.1949800347375	-11.3364524606904	-7.8762261876453	-11.8324099553528	-13.5734916579913	-12.7485783645493	-6.59425021815805	-8.1645857428838	-13.0303493329647	-15.1178121742151	-12.7720373373733	-14.1792127188792	-10.4836061544741	-14.1178121742151	-7.72692670692943	-13.6153118336859	-15.1178121742151	-15.1178121742151	-15.5328496734939	-15.0023349567951	-16.1178121742151	-15.3808465800489	-17.1178121742151	-15.5328496734939	-16.3808465800489	-18.2731262819888	-17.349136499311	-19.349136499311	-18.1452455722431	-15.8954197528786	-18.5164339253087	-16.7027746749362	-13.417372456074	-11.0734180548566	-16.3808465800489	-19.2081295518237	-16.3808465800489	-13.3104572521575	-17.1178121742151	-16.7027746749362	-15.0023349567951	-19.1945058304213	-17.1178121742151	-14.4548471614926	-19.9314714245875	-19.2550643102419	-18.1792114978687	-19.2081295518237	-17.7027746749362	-18.349136499311	-19.5641643790172	-19.0401634111765	-18.7912763155187	-20.349136499311	-20.5164339253087	-18.7771290053427	-16.125781293297	-19.349136499311	-18.7208621298642
HEB24037	-1.57104122006795	-2.96958748608329	-7.57670640045661	-9.548945707256	-9.10033705791323	-8.62874641846911	-3.72219773423579	-10.0040707703346	-10.4034266473811	-3.5489794028812	-4.86922367983595	-10.0460648589992	-2.3295890485061	-10.9922936025582	-12.1403922415474	-13.5085433531954	-10.6173954941326	-11.8473452666471	-10.6128800130101	-6.47845369278917	-4.5782185874977	-7.73329676339731	-11.9690238232354	-6.5259476718727	-8.39080965776292	-7.92428000201097	-11.1019180937327	-7.24088561981644	-9.96614131470225	-12.8262836511193	-12.262382765926	-5.31458828238997	-7.12142772097273	-13.3498456071763	-14.4753764892602	-11.3274777941478	-14.6868805944539	-11.1666237831205	-13.6128800130101	-7.3214790535264	-13.9806117975106	-14.1274531858399	-15.4753764892602	-15.2343683897564	-14.9348081078975	-15.7648831064551	-15.2343683897564	-17.9348081078975	-16.9348081078975	-16.1274531858399	-16.3498456071763	-17.349136499311	-16.6128800130101	-18.1452455722431	-17.9314714245875	-18.5164339253087	-16.6128800130101	-10.9632645539467	-11.4429550115678	-16.6128800130101	-15.3498456071763	-15.9348081078975	-13.2068876533343	-18.5547365840062	-15.3498456071763	-15.4753764892602	-17.9348081078975	-16.6128800130101	-13.5424906851187	-19.9314714245875	-19.2550643102419	-18.1792114978687	-19.2081295518237	-19.7771290053427	-18.349136499311	-19.5641643790172	-19.0401634111765	-18.7912763155187	-20.349136499311	-20.5164339253087	-18.7771290053427	-16.125781293297	-19.349136499311	-18.7208621298642
HEB24044	-1.27598293120377	-3.11875042812492	-7.78435732120975	-9.54205435696004	-9.0757363527375	-8.68145741362545	-3.25205976943839	-10.0978894949761	-10.588348009234	-4.67123541895085	-4.91147108569301	-10.2539289701634	-2.5303562864748	-11.1635427337063	-12.4254094381078	-12.572751154183	-10.4045508332101	-12.1811726277281	-10.7720599624064	-6.85658627528285	-5.10365643819494	-8.36707612779144	-11.7899818704036	-6.88881327494329	-8.5222588187762	-8.87111863312903	-11.2601609238749	-6.83986344090105	-11.4254094381078	-13.1577136549041	-12.3570224631275	-5.17656072225699	-7.42584721539557	-13.6524783466537	-14.0675158459325	-12.0458207748332	-14.4114702471499	-11.0895421522625	-13.1811726277281	-7.27743891530676	-13.5269474645698	-14.3045550432334	-14.7899818704036	-15.6524783466537	-14.8639824518474	-15.5269474645698	-15.9419849638487	-15.4114702471499	-15.7899818704036	-15.7899818704036	-15.9419849638487	-15.5269474645698	-17.111909965291	-18.1452455722431	-17.9314714245875	-18.5164339253087	-19.0863306298507	-11.4752853447473	-10.8035709351516	-18.0401634111765	-16.3045550432334	-15.5269474645698	-13.1346300417911	-16.5269474645698	-18.1452455722431	-17.5269474645698	-19.1945058304213	-18.7090790032511	-13.4680537755163	-19.9314714245875	-19.2550643102419	-18.1792114978687	-19.2081295518237	-19.7771290053427	-18.349136499311	-19.5641643790172	-19.0401634111765	-18.7912763155187	-18.111909965291	-20.5164339253087	-18.7771290053427	-16.125781293297	-17.5269474645698	-18.7208621298642
