feature	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__S24.7.g__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__.Exiguobacteraceae..g__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	k__Bacteria.p__Firmicutes.c__Bacilli.o__Turicibacterales.f__Turicibacteraceae.g__Turicibacter	k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Verrucomicrobiaceae.g__Akkermansia	k__Bacteria.__.__.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.__.__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.g__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__	k__Bacteria.p__Cyanobacteria.c__Chloroplast.o__Streptophyta.f__.g__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__mitochondria.g__Lardizabala	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Epulopiscium	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Parabacteroides	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__SMB53	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Oscillospira	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Pseudoramibacter_Eubacterium	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae.g__rc4.4	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Allobaculum	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__.g__	k__Bacteria.p__Tenericutes.c__Mollicutes.o__RF39.f__.g__	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Catenibacterium	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__RF32.f__.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus.Arthromitus	k__Bacteria.p__Firmicutes.__.__.__.__	k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Sutterella	k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Mucispirillum	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Streptomycetaceae.g__Streptomyces	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Brevibacteriaceae.g__Brevibacterium	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Corynebacteriaceae.g__Corynebacterium	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Plesiomonas	Unassigned.__.__.__.__.__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Intrasporangiaceae.g__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Dermabacteraceae.g__Brachybacterium	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.__.__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Stenotrophomonas	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Dehalobacteriaceae.g__Dehalobacterium	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.Mogibacteriaceae..g__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Jeotgalicoccus	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__	k__Bacteria.p__Bacteroidetes.__.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium	k__Bacteria.p__Actinobacteria.c__Actinobacteria.__.__.__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Dialister	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Streptomycetaceae.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Adlercreutzia	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Acidaminococcus	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.__.__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Nocardiopsaceae.g__Prauseria	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.__.__.__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Paenibacillaceae.__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Gallibacterium	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Megamonas
HEB24017	-2.55480611634249	-1.5183614044402	-7.59663370832937	-9.5232562315775	-9.08133392000156	-8.53117227361034	-1.69786454100883	-10.2072610924439	-10.3752057297579	-5.60444192714167	-6.01028749327997	-10.085699112563	-3.7988403614812	-11.1604668809649	-12.4520213268088	-12.9925897081715	-10.857074737515	-12.2955168411288	-10.1635397150146	-7.90576992244366	-7.8683117093977	-8.96150467804192	-12.6275928913922	-7.6777833423963	-8.13838244012599	-11.268799502753	-11.2360839276096	-7.61913131264403	-11.5775522088926	-13.4222739834147	-12.9284593707518	-6.99600922871263	-7.43150430946826	-13.5134218714729	-14.0827875171431	-9.99806483823763	-14.2820963253665	-9.65112142688847	-12.8872367080253	-7.49250230521914	-13.827530461901	-14.7150557326426	-15.5775522088926	-15.1300932319214	-15.2296289054723	-15.5775522088926	-15.4520213268088	-15.7150557326426	-18.5622424242211	-16.4520213268088	-18.3551044313874	-17.9717493520291	-17.0369838275299	-18.9341861274943	-16.4520213268088	-18.425551946527	-19.3507838293921	-13.7150557326426	-10.2754325950855	-18.0179675654837	-19.2081295518237	-16.7150557326426	-12.9495209862796	-18.8364295010116	-17.0369838275299	-15.4520213268088	-18.0369838275299	-17.0369838275299	-18.1972205333281	-14.2296289054723	-18.0369838275299	-18.4247376580704	-17.8705934942268	-19.2704664355807	-20.1416743534714	-16.2296289054723	-18.0369838275299	-19.5567118527503	-19.0105144472481
HEB24023	-4.77554121465768	-2.8518898873708	-7.26225706866748	-9.21489780074073	-8.88976014937748	-8.36993871232623	-4.87588107196535	-9.59710926277759	-9.75167383626761	-7.63207897803789	-3.98693619925915	-9.78229545200893	-1.05989931676044	-10.5992046807798	-12.2052904730667	-12.796650744986	-10.4107595913667	-11.5497360045155	-8.24492966800991	-5.11061718496688	-4.89699171860855	-7.26059784474579	-12.1674884403543	-4.51916185438157	-7.42881376780721	-11.3043702467747	-10.6034046693091	-6.1225291123536	-10.7822954520089	-12.796650744986	-11.3459893359764	-3.73545058854926	-8.56706282224534	-13.1674884403543	-13.9810753161234	-12.9169449787037	-13.9810753161234	-10.3077930124155	-13.3250297173408	-7.55990303067248	-13.5336163391522	-14.071273125095	-15.1185788398734	-15.1185788398734	-14.0254694354819	-15.2181145134243	-14.8555444340396	-15.8555444340396	-16.0254694354819	-15.8555444340396	-15.7035413405945	-15.3250297173408	-16.2181145134243	-16.4405069347607	-17.6877720639042	-16.0254694354819	-19.3507838293921	-11.1737203940658	-11.5497360045155	-16.7035413405945	-16.7035413405945	-18.6134177906643	-13.5336163391522	-18.8364295010116	-18.5567118527503	-15.3250297173408	-19.1983802913855	-18.8197462585841	-16.0254694354819	-13.7400672166196	-19.564147628846	-18.4247376580704	-17.8705934942268	-19.2704664355807	-20.1416743534714	-17.4405069347607	-15.4405069347607	-19.5567118527503	-19.0105144472481
HEB24025	-1.50747937230393	-2.74046605855872	-7.83472382119106	-9.77499671285388	-8.95626035379775	-8.70842123807736	-1.59143520255099	-8.46317614568709	-11.218958897672	-4.61100873641942	-5.9181398293787	-10.202928787853	-4.31025599735614	-11.2351691248532	-12.417372456074	-13.2765099202341	-10.691547419513	-12.2933837387985	-10.4313116470318	-8.13672063676513	-8.18510528680241	-8.64343021411179	-12.4548471614926	-8.03743875775104	-8.32339630786496	-12.1949800347375	-11.3364524606904	-7.8762261876453	-11.8324099553528	-13.5734916579913	-12.7485783645493	-6.59425021815805	-8.1645857428838	-13.0303493329647	-15.1178121742151	-12.7720373373733	-14.1792127188792	-10.4836061544741	-14.1178121742151	-7.72692670692943	-13.6153118336859	-15.1178121742151	-15.1178121742151	-15.5328496734939	-15.0023349567951	-16.1178121742151	-15.3808465800489	-17.1178121742151	-15.5328496734939	-16.3808465800489	-18.3551044313874	-17.9717493520291	-18.8197462585841	-18.9341861274943	-15.8954197528786	-18.425551946527	-16.7027746749362	-13.417372456074	-11.0734180548566	-16.3808465800489	-19.2081295518237	-16.3808465800489	-13.3104572521575	-17.1178121742151	-16.7027746749362	-15.0023349567951	-19.1983802913855	-18.8197462585841	-17.1178121742151	-14.4548471614926	-19.564147628846	-18.4247376580704	-17.8705934942268	-19.2704664355807	-20.1416743534714	-17.7027746749362	-19.0369838275299	-19.5567118527503	-19.0105144472481
HEB24037	-1.57104122006795	-2.96958748608329	-7.57670640045661	-9.548945707256	-9.10033705791323	-8.62874641846911	-3.72219773423579	-10.0040707703346	-10.4034266473811	-3.5489794028812	-4.86922367983595	-10.0460648589992	-2.3295890485061	-10.9922936025582	-12.1403922415474	-13.5085433531954	-10.6173954941326	-11.8473452666471	-10.6128800130101	-6.47845369278917	-4.5782185874977	-7.73329676339731	-11.9690238232354	-6.5259476718727	-8.39080965776292	-7.92428000201097	-11.1019180937327	-7.24088561981644	-9.96614131470225	-12.8262836511193	-12.262382765926	-5.31458828238997	-7.12142772097273	-13.3498456071763	-14.4753764892602	-11.3274777941478	-14.6868805944539	-11.1666237831205	-13.6128800130101	-7.3214790535264	-13.9806117975106	-14.1274531858399	-15.4753764892602	-15.2343683897564	-14.9348081078975	-15.7648831064551	-15.2343683897564	-17.9348081078975	-16.9348081078975	-16.1274531858399	-16.3498456071763	-17.9717493520291	-16.6128800130101	-18.9341861274943	-17.6877720639042	-18.425551946527	-16.6128800130101	-10.9632645539467	-11.4429550115678	-16.6128800130101	-15.3498456071763	-15.9348081078975	-13.2068876533343	-18.8364295010116	-15.3498456071763	-15.4753764892602	-17.9348081078975	-18.8197462585841	-16.6128800130101	-13.5424906851187	-19.564147628846	-18.4247376580704	-17.8705934942268	-19.2704664355807	-20.1416743534714	-18.765821328671	-19.0369838275299	-19.5567118527503	-19.0105144472481
HEB24040	-3.57515943548699	-0.834133317794414	-7.74212938684401	-9.57371827805597	-9.32309217599058	-8.3918049260746	-6.28933992148501	-9.92008723220663	-10.2168618498657	-6.1026696552802	-5.02968290760656	-10.1976944391277	-2.37416877823059	-11.2408075454907	-12.4551738262882	-12.9617652634565	-10.7929461992404	-11.9970161106396	-10.9919272339668	-6.8121582862649	-5.74714467049063	-8.32189442163296	-12.6578585762072	-6.55448284594161	-11.255977980132	-11.2498906502531	-11.2529311045732	-7.15565458040736	-11.7070461258347	-13.6498212571418	-12.6822427348341	-5.17643118091455	-7.81187801525074	-13.6987308576227	-15.097280234113	-11.1110072172245	-14.3343194314138	-10.0918258040209	-13.3087843393067	-8.1186131037361	-14.3087843393067	-14.6498212571418	-15.097280234113	-15.3343194314138	-14.5870855017938	-15.2347837578629	-15.9717493520291	-15.8937468400279	-17.3343194314138	-16.0542115122211	-15.9717493520291	-16.9717493520291	-17.8197462585841	-18.9341861274943	-16.1416743534714	-18.425551946527	-19.3507838293921	-11.9868562444193	-10.545484597327	-18.0179675654837	-17.3343194314138	-16.9717493520291	-12.5718187451405	-16.5567118527503	-17.5567118527503	-16.1416743534714	-18.1416743534714	-17.8197462585841	-18.1972205333281	-13.2836933583439	-18.1416743534714	-16.5567118527503	-17.8705934942268	-19.2704664355807	-19.1416743534714	-18.765821328671	-19.0369838275299	-18.5567118527503	-19.0105144472481
HEB24041	-0.979861318999333	-6.6196858910245	-7.87050139104564	-9.7169695035218	-9.35217861162869	-9.01134609943875	-7.11049853615891	-9.95570635721505	-10.2169716701958	-7.81592485819083	-4.92668171642391	-10.510018645096	-1.81676193105498	-11.1682978234601	-12.1479300257661	-12.8450028928088	-10.3658350561103	-12.0190322925839	-10.3776443583999	-5.7428283364265	-5.27055271040063	-7.52690520612122	-11.719472010725	-6.75979200101478	-6.95533761726649	-11.5856162639902	-11.3736971738832	-6.77045593944378	-11.4136635812009	-12.2894841699802	-10.3081964302423	-4.98626833535497	-6.47656257204801	-14.0314160170397	-14.1889572940262	-12.0820420901097	-14.3044345114461	-8.47471177636007	-13.3975439158376	-6.1939512016299	-13.5318450075492	-14.8019341709169	-15.5674689172799	-15.1889572940262	-15.0820420901097	-15.1889572940262	-15.5674689172799	-16.0820420901097	-16.3044345114461	-16.3044345114461	-18.3551044313874	-15.8893970121673	-18.8197462585841	-18.9341861274943	-17.6877720639042	-18.425551946527	-17.8893970121673	-11.3195414038363	-10.1113198826319	-16.5674689172799	-16.3044345114461	-16.3044345114461	-14.5674689172799	-16.0820420901097	-15.8893970121673	-16.0820420901097	-16.3044345114461	-18.8197462585841	-18.1972205333281	-13.1614765576041	-19.564147628846	-18.4247376580704	-17.8705934942268	-19.2704664355807	-20.1416743534714	-18.765821328671	-16.5674689172799	-19.5567118527503	-19.0105144472481
HEB24042	-0.98220776690448	-4.83145024967228	-7.97987197171039	-9.68495591795325	-9.41402418189933	-9.01745126951253	-3.71685826585064	-8.67098557747903	-10.4033242932421	-7.70726467726141	-4.71062720438606	-10.3339505902015	-2.23129098040073	-11.2613052883697	-12.0913802869274	-12.8788356515473	-10.6215769842176	-12.1982954908439	-9.38215968324408	-5.8307033971211	-7.10107368313123	-7.66618103821233	-11.981197369177	-5.60807633052557	-7.82489117846545	-12.3407397558641	-11.60922859179	-6.46990980085554	-11.8592068447983	-12.7111082058092	-9.91131327506446	-5.17062573443581	-7.79719718252292	-13.7467321155399	-14.4248040206526	-11.085666635733	-15.2613052883697	-9.56483447243155	-13.3407397558641	-7.10902044606311	-14.4836977097061	-15.4836977097061	-15.1617696148188	-16.2613052883697	-14.60922859179	-15.3682204922862	-15.4836977097061	-16.2613052883697	-17.4836977097061	-17.0686602104273	-18.3551044313874	-17.9717493520291	-18.8197462585841	-18.9341861274943	-15.4836977097061	-18.425551946527	-17.0686602104273	-12.8398415199314	-10.3856656267456	-16.2613052883697	-16.7467321155399	-16.4836977097061	-14.60922859179	-18.8364295010116	-15.898735208985	-18.8705834610118	-19.1983802913855	-18.8197462585841	-18.1972205333281	-13.6423954557252	-19.564147628846	-18.4247376580704	-16.2613052883697	-19.2704664355807	-20.1416743534714	-18.765821328671	-19.0369838275299	-19.5567118527503	-19.0105144472481
HEB24044	-1.27597529216403	-3.11874278908518	-7.78434968217	-9.5420467179203	-9.07572871369776	-8.68144977458571	-3.25205213039865	-10.0978818559363	-10.5883403701942	-4.67122777991111	-4.91146344665327	-10.2539213311237	-2.53034864743505	-11.1635350946666	-12.425401799068	-12.5727435151432	-10.4045431941704	-12.1811649886884	-10.7720523233666	-6.85657863624311	-5.1036487991552	-8.3670684887517	-11.7899742313639	-6.88880563590355	-8.52225117973646	-8.87111099408929	-11.2601532848352	-6.83985580186131	-11.425401799068	-13.1577060158644	-12.3570148240878	-5.17655308321725	-7.42583957635583	-13.6524707076139	-14.0675082068928	-12.0458131357935	-14.4114626081102	-11.0895345132228	-13.1811649886884	-7.27743127626702	-13.5269398255301	-14.3045474041936	-14.7899742313639	-15.6524707076139	-14.8639748128077	-15.5269398255301	-15.9419773248089	-15.4114626081102	-15.7899742313639	-15.7899742313639	-15.9419773248089	-15.5269398255301	-17.1119023262512	-18.9341861274943	-17.6877720639042	-18.425551946527	-19.3507838293921	-11.4752777057076	-10.8035632961118	-18.0179675654837	-16.3045474041936	-15.5269398255301	-13.1346224027513	-16.5269398255301	-18.5567118527503	-17.5269398255301	-19.1983802913855	-18.8197462585841	-18.1972205333281	-13.4680461364765	-19.564147628846	-18.4247376580704	-17.8705934942268	-19.2704664355807	-20.1416743534714	-18.765821328671	-19.0369838275299	-18.1119023262512	-19.0105144472481
HEB24045	-1.42791892791153	-3.44163789146552	-7.90600271730443	-9.75282479069927	-9.03340462610467	-8.78759020885994	-1.69899336884291	-10.1838038338471	-11.2089573110755	-4.63453018043752	-5.25792159800964	-10.4748945248119	-3.55823027092163	-11.0973890820297	-12.2308720875039	-13.3537288352894	-10.6557573727391	-12.2757263232882	-11.1520949741198	-7.5764552524697	-6.07326735769747	-8.51578559339842	-12.0126919174544	-7.14600947833185	-7.82252068188378	-12.3861503129818	-11.4705425002722	-7.31810492555872	-12.0382270095615	-13.0126919174544	-12.7370574748409	-7.03661775669986	-7.35975262291721	-14.0906944294557	-14.3220199755621	-11.9386913360106	-14.5236538367318	-9.07739760684219	-12.9386913360106	-7.80118781226067	-13.8011878122607	-16.8705834610118	-15.3861503129818	-17.260619430898	-14.5236538367318	-14.5976544181755	-16.260619430898	-16.260619430898	-16.5236538367318	-18.0686602104273	-18.3551044313874	-17.9717493520291	-16.8455819316191	-15.6756569301768	-17.6877720639042	-18.425551946527	-19.3507838293921	-12.3537288352894	-10.8625883569248	-18.0179675654837	-16.260619430898	-16.5236538367318	-17.260619430898	-18.8364295010116	-18.5567118527503	-17.260619430898	-19.1983802913855	-18.8197462585841	-16.8455819316191	-14.3861503129818	-19.564147628846	-16.5236538367318	-17.8705934942268	-19.2704664355807	-17.8455819316191	-18.765821328671	-19.0369838275299	-19.5567118527503	-19.0105144472481
HEB24055	-1.76111488791003	-4.66817660174919	-7.43213892829342	-9.4059428572414	-8.95598213886753	-8.50421660633759	-3.23540428243005	-9.80851480720316	-11.0357828500806	-4.17268288432806	-4.60040388758886	-9.98539256928724	-1.71044009078052	-10.6694191975375	-12.098670556036	-12.9239920246231	-10.4037352132898	-11.7456547833646	-10.9953308063434	-6.2969381904129	-4.87013757601557	-7.33639542596206	-11.6907928483301	-7.27962971484988	-8.59953510342499	-10.0774019392824	-10.9689794793964	-6.3264294871223	-10.9755223252632	-13.0844566968163	-11.4714798199256	-4.36094631806451	-7.63276072695865	-12.8261447012249	-14.0019945366244	-11.2730662615236	-13.6694191975375	-10.1202574182442	-13.4714798199256	-7.39384240853132	-13.3993300341698	-13.7124879194294	-15.2974504201505	-14.9495271167302	-13.7568820387878	-14.5089545253442	-15.4349539439005	-16.1719195380667	-15.5869570373455	-15.4349539439005	-18.3551044313874	-17.9717493520291	-18.8197462585841	-18.9341861274943	-17.6877720639042	-16.1719195380667	-19.3507838293921	-11.0915461216027	-11.049522906707	-18.0179675654837	-16.4349539439005	-15.2974504201505	-14.2974504201505	-18.8364295010116	-18.5567118527503	-15.5869570373455	-19.1983802913855	-18.8197462585841	-16.4349539439005	-14.2333200827308	-19.564147628846	-18.4247376580704	-17.8705934942268	-19.2704664355807	-20.1416743534714	-18.765821328671	-19.0369838275299	-16.7568820387878	-17.1719195380667
