feature	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__S24.7.g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__.Exiguobacteraceae..g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus.s__cereus	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Turicibacterales.f__Turicibacteraceae.g__Turicibacter.s__	k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Verrucomicrobiaceae.g__Akkermansia.s__muciniphila	k__Bacteria.__.__.__.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__helveticus	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.__.__.__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.g__.s__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__.s__	k__Bacteria.p__Cyanobacteria.c__Chloroplast.o__Streptophyta.f__.g__.s__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__mitochondria.g__Lardizabala.s__biternata	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus.s__	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Epulopiscium.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Parabacteroides.s__gordonii	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__SMB53.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium.s__prausnitzii	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.__.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Oscillospira.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Pseudoramibacter_Eubacterium.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae.g__rc4.4.s__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Allobaculum.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__.g__.s__	k__Bacteria.p__Tenericutes.c__Mollicutes.o__RF39.f__.g__.s__	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Catenibacterium.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__longum	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__uniformis	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__.s__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__RF32.f__.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus.Arthromitus.s__	k__Bacteria.p__Firmicutes.__.__.__.__.__	k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Sutterella.s__	k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Mucispirillum.s__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Streptomycetaceae.g__Streptomyces.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Brevibacteriaceae.g__Brevibacterium.s__casei	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Corynebacteriaceae.g__Corynebacterium.s__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Plesiomonas.s__shigelloides	Unassigned.__.__.__.__.__.__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Intrasporangiaceae.g__.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Dermabacteraceae.g__Brachybacterium.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.__.__.__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Stenotrophomonas.s__maltophilia	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Dehalobacteriaceae.g__Dehalobacterium.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.Mogibacteriaceae..g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Jeotgalicoccus.s__	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__.s__	k__Bacteria.p__Bacteroidetes.__.__.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.__.__.__.__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Dialister.s__	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Streptomycetaceae.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Adlercreutzia.s__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Acidaminococcus.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.__.__.__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Nocardiopsaceae.g__Prauseria.s__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.__.__.__.__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Paenibacillaceae.__.__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.__.__	k__Bacteria.p__Firmicutes.c__Bacilli.__.__.__.__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Gallibacterium.s__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.__.__.__.__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae.g__Desulfosporosinus.s__meridiei	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Megamonas.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.__.__
HEB24007	-1.42628334043537	-6.64269583941442	-7.96462393430178	-9.80547877161271	-9.05701753860867	-9.57213605071572	-1.32866507474717	-9.18671806244149	-10.209869026692	-9.4771529055272	-10.5212278798692	-5.33212477674304	-10.4644418537776	-3.25061709560731	-10.9972081433734	-12.2617079582117	-12.8379002493051	-11.041831134794	-12.0801011517217	-9.88794093180468	-6.9205552960594	-7.28834308471513	-8.34429949068914	-12.0494043544988	-6.48066816819223	-7.24693900796249	-11.8510756380528	-11.7366169134679	-6.9024405014998	-11.9188202446887	-14.9718765579777	-12.6650636524429	-10.3477969349254	-6.11866701693591	-7.44933496138743	-13.7123693672212	-13.8643724606663	-11.7612789677022	-14.3713324493862	-9.2573161890945	-12.8913395082665	-8.12540451358892	-14.1598283441924	-14.0342974621086	-13.7612789677022	-16.8705834610118	-15.1598283441924	-15.4493349613874	-14.8119050407721	-17.0901094652563	-14.7123693672212	-18.1983802913855	-18.8300174864129	-16.2973318679424	-14.5317971215794	-16.2973318679424	-17.9718765579777	-16.2973318679424	-19.3691734480404	-16.0342974621086	-15.6192599628297	-18.8420904391061	-12.786369948665	-9.86771590374065	-18.9007323979257	-17.6192599628297	-17.0342974621086	-14.1598283441924	-17.0342974621086	-15.4493349613874	-16.2973318679424	-17.6192599628297	-19.0592863614329	-18.2226604928131	-13.4493349613874	-19.9494021318091	-19.218809163554	-18.4442696410921	-19.0592863614329	-20.14180155942	-19.7842109473192	-19.0373029594949	-18.9040436080724	-19.7700928077381	-20.14180155942	-18.6872389752624	-18.199248446598	-20.1519455813003	-15.1249736963925
HEB24008	-1.32250136450982	-1.50607813335818	-8.04571534589783	-10.0087211384156	-9.57779226636689	-9.36218901069308	-2.73956486157542	-10.6028436384223	-11.0457153458978	-9.21096386013067	-10.5443175618158	-6.22813638291798	-10.5094471019688	-4.95302683774319	-11.479611872428	-12.668645696818	-13.1970246691728	-11.1226773277127	-12.5936836391368	-10.4628361596772	-8.9316801026518	-7.17893151124466	-9.14927153772443	-12.3125018865927	-8.54101241709213	-11.479611872428	-12.5051469645351	-11.9087797005417	-8.07888220983303	-11.7579130349151	-14.9718765579777	-13.1161046737892	-10.89183983812	-7.43445097386419	-7.58514864062378	-14.1970246691728	-14.1970246691728	-12.2681077672343	-14.7275393858716	-8.94909715572921	-14.2536081975392	-7.43547343672831	-15.1970246691728	-14.8974643873139	-14.0901094652563	-16.8705834610118	-15.8974643873139	-16.3125018865927	-14.5755362924265	-16.0901094652563	-17.8705934942268	-18.1983802913855	-16.8974643873139	-18.0686680818985	-15.5755362924265	-18.3552249009769	-17.9718765579777	-17.3125018865927	-19.3691734480404	-18.185130307017	-20.1519455813003	-18.8420904391061	-13.8100015460635	-11.5137600948398	-18.9007323979257	-19.1983802913855	-17.3125018865927	-12.7681813703689	-16.8974643873139	-18.5568390586989	-18.8705834610118	-17.8974643873139	-19.0592863614329	-18.2226604928131	-14.1970246691728	-19.9494021318091	-16.5755362924265	-18.4442696410921	-19.0592863614329	-20.14180155942	-19.7842109473192	-19.0373029594949	-16.8974643873139	-19.7700928077381	-20.14180155942	-18.6872389752624	-18.199248446598	-20.1519455813003	-15.1249736963925
HEB24010	-3.16096392725457	-0.915706871569347	-7.56168553435346	-9.45110330991882	-9.19046640366609	-8.77280684335489	-3.99085527167912	-10.0208747036093	-10.5689780269198	-8.89578834318693	-9.99445097886497	-5.21066540805404	-10.0235438903853	-2.76390523045333	-11.1461631770493	-12.2548694364918	-12.8149572685739	-10.8057387385445	-11.7166551949621	-11.0505109379856	-6.71827589729416	-5.93231421921204	-8.17332231871583	-12.4856496433209	-6.21332931418845	-10.8619547481111	-11.7694426093215	-11.2801805250209	-7.04609434781037	-11.2865782962191	-14.9718765579777	-13.2930045653785	-9.5612006763281	-4.89754693502248	-7.20516291487279	-13.4565032976614	-13.742807482818	-11.358892501035	-14.0559653680777	-8.66364794529892	-13.4856496433209	-8.06762495884942	-14.5767975313791	-14.1934688918276	-15.6843614540712	-14.7784313925488	-14.9304344859938	-15.2930045653785	-14.7784313925488	-15.2930045653785	-15.6409278687988	-18.1983802913855	-16.2930045653785	-16.2930045653785	-14.2930045653785	-15.515396986715	-17.9718765579777	-19.0592863614329	-16.515396986715	-16.1003594874361	-15.7784313925488	-18.8420904391061	-11.8057387385445	-10.6532762612265	-17.515396986715	-16.2930045653785	-18.1003594874361	-12.2930045653785	-18.8364295010116	-15.9304344859938	-15.515396986715	-17.515396986715	-19.0592863614329	-18.2226604928131	-14.515396986715	-19.9494021318091	-19.218809163554	-18.4442696410921	-19.0592863614329	-17.515396986715	-19.7842109473192	-19.0373029594949	-18.9040436080724	-19.7700928077381	-18.1003594874361	-18.6872389752624	-18.199248446598	-20.1519455813003	-14.0559653680777
HEB24017	-2.55512524830744	-1.51868053640516	-7.59695284029433	-9.52357536354245	-9.08165305196652	-9.05146102249155	-1.69818367297379	-10.2075802244088	-10.3755248617229	-5.60476105910663	-10.2559432459702	-6.01060662524493	-10.0860182445279	-3.79915949344615	-11.1607860129299	-12.4523404587737	-12.9929088401364	-11.0149351464664	-12.2958359730937	-10.1638588469795	-7.90608905440862	-7.86863084136266	-8.98881608550255	-12.6279120233572	-7.67810247436126	-8.13870157209095	-11.269118634718	-11.2364030595746	-7.61945044460899	-11.5778713408576	-14.9718765579777	-13.4225931153797	-12.9287785027167	-6.99632836067758	-7.43182344143322	-13.5137410034379	-14.083106649108	-9.99838397020259	-14.2824154573314	-9.65144055885343	-12.8875558399902	-7.4928214371841	-16.6167067734849	-13.8278495938659	-14.1304123638864	-14.7153748646075	-15.5778713408576	-15.1304123638864	-15.2299480374373	-15.5778713408576	-15.4523404587737	-15.7153748646075	-18.8300174864129	-16.4523404587737	-14.7153748646075	-18.3552249009769	-17.9718765579777	-17.0373029594949	-19.3691734480404	-16.4523404587737	-20.1519455813003	-18.8420904391061	-13.7153748646075	-10.2757517270504	-18.9007323979257	-19.1983802913855	-16.7153748646075	-12.9498401182446	-18.8364295010116	-17.0373029594949	-15.4523404587737	-18.0373029594949	-17.0373029594949	-18.2226604928131	-14.2299480374373	-18.0373029594949	-19.218809163554	-18.4442696410921	-19.0592863614329	-20.14180155942	-16.2299480374373	-18.0373029594949	-18.9040436080724	-19.7700928077381	-20.14180155942	-18.6872389752624	-18.199248446598	-20.1519455813003	-12.1424851961869
HEB24040	-3.57528664143558	-0.834260523742999	-7.74225659279259	-9.57384548400456	-9.34738569306992	-8.89803252745817	-6.28946712743359	-9.92021443815522	-10.2169890558142	-6.10279686122879	-10.1488632232542	-5.02981011355515	-10.1978216450763	-2.37429598417918	-11.2409347514393	-12.4553010322368	-12.9618924694051	-11.2199606223455	-11.9971433165881	-10.9920544399153	-6.81228549221349	-5.74727187643921	-8.33968914083396	-12.6579857821558	-6.55461005189019	-11.2561051860806	-11.2500178562017	-11.2530583105218	-7.15578178635595	-11.7071733317833	-13.9718765579777	-13.6499484630903	-12.6823699407827	-5.17655838686313	-7.81200522119932	-13.6988580635713	-15.0974074400616	-11.1111344231731	-14.3344466373624	-10.0919530099695	-13.3089115452553	-8.11874030968469	-15.2349109638115	-14.3089115452553	-13.5719459510891	-14.6499484630903	-15.0974074400616	-15.3344466373624	-14.5872127077424	-15.2349109638115	-15.9718765579777	-15.8938740459764	-17.3344466373624	-16.0543387181697	-14.6823699407827	-15.9718765579777	-16.9718765579777	-17.8198734645327	-19.3691734480404	-16.14180155942	-20.1519455813003	-18.8420904391061	-11.9869834503679	-10.5456118032756	-18.9007323979257	-17.3344466373624	-16.9718765579777	-12.5719459510891	-16.5568390586989	-17.5568390586989	-16.14180155942	-18.14180155942	-17.8198734645327	-18.2226604928131	-13.2838205642925	-18.14180155942	-16.5568390586989	-18.4442696410921	-19.0592863614329	-19.14180155942	-19.7842109473192	-19.0373029594949	-18.9040436080724	-18.5568390586989	-19.14180155942	-18.6872389752624	-18.199248446598	-20.1519455813003	-13.4979453696453
HEB24042	-0.982215638375637	-4.83145812114343	-7.97987984318155	-9.6849637894244	-9.44295923883399	-9.49691543839491	-3.7168661373218	-8.67099344895019	-10.4033321647133	-7.70727254873257	-10.8398493914026	-4.71063507585722	-10.3339584616726	-2.23129885187188	-11.2613131598409	-12.0913881583985	-12.8788435230184	-10.8018815412036	-12.1983033623151	-9.38216755471524	-5.83071126859226	-7.10108155460238	-7.67688747588529	-11.9812052406481	-5.60808420199673	-7.8248990499366	-12.3407476273353	-11.6092364632612	-6.4699176723267	-11.8592147162695	-14.9718765579777	-12.7111160772804	-9.91132114653561	-5.17063360590697	-7.79720505399408	-13.7467399870111	-14.4248118921237	-11.0856745072041	-15.2613131598409	-9.5648423439027	-13.3407476273353	-7.10902831753427	-15.0686680818985	-14.4837055811773	-13.7111160772804	-15.4837055811773	-15.1617774862899	-16.2613131598409	-14.6092364632612	-15.3682283637574	-15.4837055811773	-16.2613131598409	-17.4837055811773	-17.0686680818985	-14.7467399870111	-18.3552249009769	-17.9718765579777	-19.0592863614329	-19.3691734480404	-15.4837055811773	-20.1519455813003	-17.0686680818985	-12.8398493914026	-10.3856734982168	-16.2613131598409	-16.7467399870111	-16.4837055811773	-14.6092364632612	-18.8364295010116	-15.8987430804561	-18.8705834610118	-19.644248862154	-19.0592863614329	-18.2226604928131	-13.6424033271964	-19.9494021318091	-19.218809163554	-16.2613131598409	-19.0592863614329	-20.14180155942	-19.7842109473192	-19.0373029594949	-18.9040436080724	-19.7700928077381	-20.14180155942	-17.4837055811773	-18.199248446598	-20.1519455813003	-15.1249736963925
HEB24058	-1.8049884762457	-3.63250971838013	-7.71878728847168	-9.61821614652685	-9.01901172322992	-9.18875958733505	-2.00002731730255	-10.0246916323023	-10.5511019506683	-2.69869657838704	-10.5067078313099	-5.7881914660565	-10.2690665829045	-3.33692083530495	-11.1401688497222	-12.1903546068904	-13.1036429736971	-10.7390705414012	-11.9125014863451	-9.43878092580207	-7.08572106569983	-6.74053031592717	-7.60539210616927	-11.8812505523606	-6.62251628396048	-8.31443539834975	-6.58636728048752	-11.4791521087893	-7.13133325135822	-11.5926810544197	-14.9718765579777	-12.9661394499472	-10.9606850198551	-6.84468442312922	-5.83638810154511	-13.1776435551409	-14.4255710685845	-10.2758239490798	-14.203178647248	-7.44210237613815	-12.4713747581976	-7.1074048924933	-14.6886054744183	-14.4255710685845	-13.6529815646875	-14.6886054744183	-15.0105335693056	-15.6886054744183	-14.4255710685845	-15.5511019506683	-16.203178647248	-16.203178647248	-16.4255710685845	-16.4255710685845	-14.3666773795309	-15.5511019506683	-17.9718765579777	-17.4255710685845	-19.3691734480404	-18.185130307017	-17.4255710685845	-18.8420904391061	-13.0105335693056	-10.1066517235694	-18.9007323979257	-16.203178647248	-16.203178647248	-14.3666773795309	-18.8364295010116	-18.5568390586989	-18.8705834610118	-19.644248862154	-19.0592863614329	-18.2226604928131	-14.5511019506683	-19.9494021318091	-17.0105335693056	-18.4442696410921	-19.0592863614329	-17.4255710685845	-19.7842109473192	-19.0373029594949	-16.203178647248	-19.7700928077381	-20.14180155942	-18.6872389752624	-18.199248446598	-18.0105335693056	-15.1249736963925
HEB24065	-1.98670282062673	-4.5046079077403	-7.60926981805276	-9.49927497774495	-9.09950029574605	-9.16966509713464	-6.71624650612794	-9.19343326306759	-10.5847025964135	-6.99633905403535	-10.7025390867073	-4.66078286167834	-10.0938975895167	-1.37252281031388	-10.8345959025592	-12.0872029369427	-12.6855859534261	-10.7231493663826	-11.975841827995	-10.562866795173	-5.86767584930061	-3.58475170860021	-6.75440661370267	-11.8496241117915	-6.38453855368706	-7.56247985805365	-10.6889606802068	-10.9113531015433	-5.90643425927101	-10.6132717486103	-13.6721654376638	-13.0520135084804	-9.90545250010357	-3.8263559847709	-6.64078331217883	-13.3609637493695	-14.257127938385	-9.06401330957078	-14.2977699228823	-9.51566095198383	-13.0520135084804	-6.53280357696306	-14.5690719446997	-13.5941629256626	-13.5201623442188	-14.1791254263837	-14.9034909837703	-15.1051248449399	-13.8420904391061	-15.257127938385	-14.7831967500526	-15.7266132216862	-16.1051248449399	-16.257127938385	-14.7831967500526	-17.1051248449399	-17.9718765579777	-19.0592863614329	-19.3691734480404	-15.96762132119	-14.6721654376638	-17.8420904391061	-9.78319675005257	-11.12784492144	-18.9007323979257	-16.4270529398273	-17.4270529398273	-14.3826588204688	-18.8364295010116	-15.96762132119	-15.339590098577	-17.8420904391061	-19.0592863614329	-16.4270529398273	-14.1051248449399	-17.4270529398273	-17.8420904391061	-18.4442696410921	-19.0592863614329	-20.14180155942	-17.8420904391061	-19.0373029594949	-17.8420904391061	-19.7700928077381	-20.14180155942	-18.6872389752624	-18.199248446598	-20.1519455813003	-15.1249736963925
HEB24067	-1.19142146950124	-2.6771528862557	-7.90819638189448	-9.66422031187637	-9.44897131992457	-9.40663185803956	-7.24296119554722	-10.0539022368783	-10.3577222575586	-5.06644508929305	-10.7110145233553	-4.86428427410466	-10.4908887089908	-2.46109362606892	-11.3546230188997	-12.3239914002461	-12.4506248387771	-10.9241884146624	-11.9899904730581	-10.2047886932391	-6.52946631741982	-6.16234078878268	-7.70261668567464	-12.3239914002461	-7.09857128621205	-7.68207627371859	-9.92648753075197	-11.4114542414964	-6.43335669539547	-11.2999459262794	-14.9718765579777	-12.9150284153769	-10.3827588084959	-4.91224899857658	-4.99006561538169	-14.089526146609	-14.4114542414964	-12.1964413505256	-14.4639216613905	-7.83726621236942	-12.8968810686666	-6.43703965169088	-13.1313463223037	-13.9708816501104	-13.4374494500293	-14.5183694454129	-14.8968810686666	-15.4114542414964	-15.4114542414964	-15.1313463223037	-15.7593775449167	-15.5183694454129	-16.218809163554	-16.218809163554	-14.6338466628329	-16.6338466628329	-17.9718765579777	-19.0592863614329	-16.6338466628329	-16.4114542414964	-17.6338466628329	-18.8420904391061	-11.7593775449167	-9.45559679673961	-18.9007323979257	-16.8968810686666	-16.8968810686666	-14.4639216613905	-18.8364295010116	-16.4114542414964	-16.0488841621117	-19.644248862154	-19.0592863614329	-18.2226604928131	-13.2646128531671	-17.218809163554	-18.218809163554	-18.4442696410921	-19.0592863614329	-20.14180155942	-19.7842109473192	-19.0373029594949	-18.9040436080724	-19.7700928077381	-20.14180155942	-18.6872389752624	-18.199248446598	-20.1519455813003	-15.1249736963925
HEB24088	-1.47599705799067	-1.92904179092067	-7.77584698741897	-9.60243058745807	-9.12499655104136	-9.26307268644433	-3.89135151468031	-9.51982082943069	-10.2237146019913	-4.78514654815673	-10.4632373010643	-5.637050207666	-10.1873930881792	-2.87428456494014	-11.211505544296	-12.2609742205603	-13.642844855904	-10.9525293550366	-12.1022764745413	-9.87025535200705	-7.30461494868752	-5.48618716095916	-8.14517443297899	-12.5997761340121	-7.08083376256465	-7.23037123688209	-9.37889994512302	-11.1403445153748	-6.56667707881953	-11.6319565397612	-14.9718765579777	-13.0725291311472	-12.7803483796539	-5.7119283572057	-6.77322764672118	-13.1953858789328	-14.6872389752624	-8.63739042581187	-14.7803483796539	-8.81996023555277	-12.642844855904	-6.97127698500729	-13.9867992571213	-13.7803483796539	-13.9867992571213	-16.8705834610118	-14.7803483796539	-15.6872389752624	-14.7803483796539	-15.1022764745413	-16.1022764745413	-14.7803483796539	-18.8300174864129	-18.0686680818985	-14.8798840532048	-15.5173139738201	-17.9718765579777	-19.0592863614329	-16.1022764745413	-18.185130307017	-20.1519455813003	-18.8420904391061	-11.8417489243181	-10.6050899339086	-18.9007323979257	-16.6872389752624	-19.1003594874361	-13.7803483796539	-18.8364295010116	-18.5568390586989	-18.8705834610118	-16.6872389752624	-19.0592863614329	-16.3653108803751	-13.3296869706443	-19.9494021318091	-19.218809163554	-18.4442696410921	-19.0592863614329	-20.14180155942	-19.7842109473192	-19.0373029594949	-18.9040436080724	-19.7700928077381	-20.14180155942	-17.6872389752624	-18.199248446598	-20.1519455813003	-15.1249736963925
