feature	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__S24.7.g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__.Exiguobacteraceae..g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus.s__cereus	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Turicibacterales.f__Turicibacteraceae.g__Turicibacter.s__	k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Verrucomicrobiaceae.g__Akkermansia.s__muciniphila	k__Bacteria.__.__.__.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__helveticus	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.__.__.__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.g__.s__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__.s__	k__Bacteria.p__Cyanobacteria.c__Chloroplast.o__Streptophyta.f__.g__.s__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__mitochondria.g__Lardizabala.s__biternata	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus.s__	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Epulopiscium.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Parabacteroides.s__gordonii	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__SMB53.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium.s__prausnitzii	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.__.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Oscillospira.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Pseudoramibacter_Eubacterium.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae.g__rc4.4.s__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Allobaculum.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__.g__.s__	k__Bacteria.p__Tenericutes.c__Mollicutes.o__RF39.f__.g__.s__	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Catenibacterium.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__longum	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__uniformis	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__.s__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__RF32.f__.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus.Arthromitus.s__	k__Bacteria.p__Firmicutes.__.__.__.__.__	k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Sutterella.s__	k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Mucispirillum.s__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Streptomycetaceae.g__Streptomyces.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Brevibacteriaceae.g__Brevibacterium.s__casei	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Corynebacteriaceae.g__Corynebacterium.s__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Plesiomonas.s__shigelloides	Unassigned.__.__.__.__.__.__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Intrasporangiaceae.g__.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Dermabacteraceae.g__Brachybacterium.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.__.__.__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Stenotrophomonas.s__maltophilia	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Dehalobacteriaceae.g__Dehalobacterium.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.Mogibacteriaceae..g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Jeotgalicoccus.s__	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__.s__	k__Bacteria.p__Bacteroidetes.__.__.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.__.__.__.__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Dialister.s__	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Adlercreutzia.s__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Acidaminococcus.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.__.__.__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Nocardiopsaceae.g__Prauseria.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Paenibacillaceae.__.__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.__.__	k__Bacteria.p__Firmicutes.c__Bacilli.__.__.__.__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Nocardiaceae.g__Rhodococcus.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Megasphaera.s__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Gallibacterium.s__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.__.__.__.__	k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__thermopalmarium	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Megamonas.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.__.__
HEB24001	100108	73105	1480	391	533	590	27805	791	192	15090	246	8426	308	34671	133	59	50	199	84	228	1950	3520	664	72	1546	119	245	125	1886	80	0	29	118	4253	5882	19	20	39	14	607	22	2956	18	22	9	0	9	5	14	8	4	4	3	0	21	0	0	0	0	0	4	0	52	221	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
HEB24002	161913	2611	1170	325	625	393	157426	1523	205	4441	174	5791	182	17039	148	60	37	115	64	247	1092	1822	548	70	1338	707	64	81	1700	64	54	43	52	3599	1668	21	18	84	0	353	26	2820	11	28	13	8	15	13	23	6	7	0	6	6	10	0	0	0	0	0	3	0	29	200	7	0	0	51	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEB24003	135756	2523	1192	308	513	354	34217	406	163	17277	145	11228	158	44740	141	68	26	159	60	148	2770	8061	1097	82	4061	268	2126	97	3455	103	0	30	433	9965	4000	25	8	48	0	493	29	2578	11	13	0	0	6	4	5	13	7	0	0	0	12	0	0	0	0	9	0	0	92	203	0	4	0	19	0	0	7	0	4	25	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
HEB24004	85585	8110	1853	475	945	621	204981	1500	350	6507	254	9134	330	33766	214	71	59	225	89	1420	5571	2391	7741	87	2831	1366	136	153	2400	121	0	35	796	7396	5692	28	14	91	17	761	37	4095	17	28	20	21	12	8	21	7	5	9	0	0	24	4	10	0	0	0	0	0	61	211	0	6	0	18	0	0	8	3	0	22	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
HEB24005	89853	5582	2507	624	1020	857	123732	494	383	23785	308	17140	473	121534	256	122	88	274	128	387	11307	11609	2138	98	6885	2218	8422	246	3533	449	0	42	93	24681	1741	40	26	275	20	1102	39	2871	22	38	22	22	10	17	14	17	14	6	4	8	30	14	0	4	0	11	6	0	161	209	0	10	6	20	0	5	7	4	0	11	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0
HEB24006	137522	8380	1679	456	684	590	92739	388	223	74828	230	10515	288	40930	188	81	23	217	90	403	3098	4135	1163	102	4587	2532	396	131	2811	113	0	48	53	7024	3040	37	14	60	0	379	26	1792	22	27	29	19	12	9	20	0	12	4	7	4	16	7	7	4	0	0	0	0	78	245	0	5	0	15	8	5	7	2	0	35	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEB24016	85976	160313	2630	672	1010	1062	147239	627	392	1266	451	19511	456	78413	253	108	89	271	127	438	2681	6119	1701	101	5647	4542	106	207	4694	163	0	42	99	12736	2847	41	30	154	38	1514	67	1864	28	39	31	14	18	24	24	4	8	7	6	4	23	0	8	6	0	0	0	0	149	732	0	7	0	30	0	0	13	2	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
HEB24020	190628	112572	2357	643	797	869	16204	450	272	6788	406	13076	408	100621	225	92	72	269	131	641	4512	9029	2233	142	4034	2226	265	193	2529	141	41	67	233	11187	12549	50	23	123	34	1090	40	2372	22	29	42	0	16	9	9	15	12	7	5	10	30	11	0	0	0	9	9	0	240	339	0	4	4	12	0	9	9	3	0	36	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
HEB24023	19483	73915	3476	898	1102	1151	18174	689	619	2690	462	33655	606	255962	344	113	75	288	178	1759	15445	17910	3455	116	23272	3097	211	343	7659	303	56	75	205	40064	1407	58	33	69	33	421	52	2828	23	45	48	31	15	15	32	14	18	9	8	9	25	10	13	7	6	0	8	0	231	178	5	5	0	34	0	0	13	0	8	39	0	0	0	0	3	12	0	2	0	0	0	0	0	0	0
HEB24025	150072	63846	1869	487	844	716	141588	1209	179	17460	304	7056	362	21507	177	78	43	250	85	309	1516	1466	1048	76	1624	1332	91	165	1816	117	0	35	62	4416	1487	51	12	61	23	298	24	2014	15	34	8	12	12	9	13	6	10	3	9	5	19	0	0	0	0	7	0	4	39	198	5	0	5	42	3	4	13	0	3	19	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
HEB24027	359851	73919	1938	515	743	730	46125	441	251	48632	292	6752	305	36712	206	97	45	268	86	284	1471	3205	893	168	953	497	175	160	2005	114	0	114	62	3623	3609	41	22	591	18	806	37	933	0	36	49	16	17	14	12	12	10	13	0	5	27	7	0	0	0	0	0	0	75	152	4	5	6	27	0	9	8	0	0	34	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
HEB24028	260939	5108	2040	581	814	678	97490	508	193	12635	247	23337	363	93805	199	97	51	237	96	238	3414	4181	1478	115	2131	418	115	175	3779	144	45	66	92	18714	3366	25	26	69	13	1294	48	2717	13	31	51	20	12	13	15	16	11	11	0	4	21	4	0	0	5	0	0	3	105	262	0	0	5	31	0	4	0	3	0	30	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0
HEB24029	167764	170832	2192	591	754	930	28857	7438	247	40075	394	9926	415	38993	189	91	50	257	97	1176	5256	1204	2757	87	1409	164	152	177	2595	150	0	57	83	6326	24439	35	25	147	19	4333	207	3727	21	33	39	12	13	9	20	7	11	11	0	8	22	8	0	0	0	0	0	0	34	524	0	0	0	1548	0	5	5	4	0	21	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
HEB24030	166944	68885	1751	468	701	691	128680	336	192	18797	270	5014	291	15445	160	70	48	225	97	167	926	2923	697	87	1094	1028	121	119	1473	80	0	64	45	2320	2219	36	15	92	0	241	20	633	14	28	11	0	12	11	16	11	7	0	7	0	25	0	0	0	0	0	5	5	47	205	0	0	0	41	0	7	6	0	0	27	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
HEB24031	287195	21894	2101	599	1007	774	248294	480	377	11434	315	10836	326	25592	213	116	59	319	118	348	1802	7007	1817	145	2191	3327	120	167	1922	200	0	71	193	4199	2160	40	23	110	22	294	51	1023	20	29	17	21	13	9	17	18	13	9	0	9	26	0	0	0	0	0	0	2	69	355	0	6	9	18	0	0	11	0	7	64	0	4	9	0	0	0	0	0	0	0	0	0	0	0	0
HEB24032	117784	17796	2520	684	1172	848	239347	427	392	62799	337	10234	433	37424	265	122	61	223	115	647	2637	4646	2717	114	3578	976	959	202	2611	130	44	41	78	5520	11381	35	26	6650	27	1172	50	2834	24	44	45	21	12	17	20	9	11	0	7	8	24	7	0	0	0	0	0	0	65	470	0	4	5	83	6	9	13	0	0	32	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
HEB24033	171045	121912	2301	599	1125	812	4035	708	248	13841	324	14960	395	86299	240	90	76	273	110	263	6469	6641	2614	131	5075	187	150	208	3152	333	0	53	846	14334	10367	32	22	53	13	541	50	2668	19	38	47	22	11	5	21	11	7	9	7	8	27	0	0	0	0	0	0	3	181	213	0	5	6	203	0	11	10	0	0	19	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
HEB24034	382873	28731	2100	621	850	700	78226	1321	334	12881	291	12235	338	63483	204	147	125	288	98	265	2996	10882	1408	157	1976	3851	263	160	2261	180	0	99	115	8070	16470	38	35	155	20	1602	104	3377	12	28	50	0	9	12	15	14	7	7	4	5	17	0	0	0	4	6	0	2	221	840	0	2	0	11	0	0	12	0	0	38	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0
HEB24037	168661	63975	2625	669	890	924	37971	488	370	42815	342	17146	474	99694	246	111	43	281	136	320	5620	20978	2337	125	5438	1493	2063	228	3313	501	0	69	102	12592	3599	48	22	195	19	218	40	3133	23	31	38	28	11	13	16	9	13	2	4	7	18	6	0	5	0	0	0	5	251	180	5	12	8	53	0	12	11	2	5	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEB24041	246211	4938	2075	577	722	670	3514	489	408	2155	271	15966	333	137840	211	107	66	336	117	365	9068	12580	2604	144	4481	3913	158	183	4448	178	0	97	383	15320	5453	29	26	112	24	1365	45	6633	21	41	32	17	10	13	14	13	10	7	6	6	29	0	8	0	0	0	0	2	190	439	5	6	6	20	7	8	7	6	0	53	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0
HEB24044	233964	65226	2570	760	1032	976	59469	517	368	22237	404	18826	464	98072	247	103	93	299	122	324	4889	16478	1677	160	4781	1541	1210	231	4946	206	56	62	108	15666	3295	44	33	134	26	260	61	3652	18	48	63	28	20	11	19	12	9	13	10	10	39	9	12	4	0	0	0	0	199	317	0	7	12	63	6	0	3	0	0	50	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
HEB24045	175081	43356	1964	546	883	738	145090	405	199	18965	328	12311	331	39990	215	98	45	223	95	207	2468	6996	1264	114	3326	2081	88	166	2952	112	36	57	69	3588	2868	27	23	120	20	872	60	2112	16	33	33	0	11	3	20	19	6	6	5	0	23	0	0	4	9	0	0	0	90	253	0	6	5	0	0	0	3	0	4	22	0	5	0	0	0	0	0	0	0	0	2	0	3	0	0
HEB24055	130688	17423	2565	653	875	896	47036	494	211	24563	324	18261	437	135360	272	101	57	299	129	217	5634	15147	2713	134	2851	1142	410	221	5520	220	0	51	156	21558	2232	61	27	179	34	398	39	2634	17	41	28	33	11	14	32	19	10	6	9	10	28	0	0	0	0	0	6	0	203	209	0	5	11	22	0	0	9	0	5	23	0	0	0	0	0	0	0	0	0	4	0	3	0	3	0
HEB24056	188540	21077	3674	994	1335	1220	53407	802	305	17731	444	42308	688	216598	369	165	67	368	189	330	10426	12650	2772	167	6632	323	240	345	5592	284	53	93	149	64046	2778	67	44	186	33	697	68	4128	32	64	57	33	26	22	49	32	18	12	9	14	37	15	0	0	14	0	0	0	311	258	5	16	9	50	0	13	14	5	6	24	0	6	0	0	0	7	0	0	0	3	0	0	4	0	0
