feature	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__S24.7.g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__.Exiguobacteraceae..g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus.s__cereus	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Turicibacterales.f__Turicibacteraceae.g__Turicibacter.s__	k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Verrucomicrobiaceae.g__Akkermansia.s__muciniphila	k__Bacteria.__.__.__.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__helveticus	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.__.__.__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.g__.s__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__.s__	k__Bacteria.p__Cyanobacteria.c__Chloroplast.o__Streptophyta.f__.g__.s__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__mitochondria.g__Lardizabala.s__biternata	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus.s__	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Epulopiscium.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Parabacteroides.s__gordonii	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__SMB53.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium.s__prausnitzii	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.__.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Oscillospira.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Pseudoramibacter_Eubacterium.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae.g__rc4.4.s__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Allobaculum.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__.g__.s__	k__Bacteria.p__Tenericutes.c__Mollicutes.o__RF39.f__.g__.s__	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Catenibacterium.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__longum	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__uniformis	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__.s__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__RF32.f__.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus.Arthromitus.s__	k__Bacteria.p__Firmicutes.__.__.__.__.__	k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Sutterella.s__	k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Mucispirillum.s__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Streptomycetaceae.g__Streptomyces.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Brevibacteriaceae.g__Brevibacterium.s__casei	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Corynebacteriaceae.g__Corynebacterium.s__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Plesiomonas.s__shigelloides	Unassigned.__.__.__.__.__.__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Intrasporangiaceae.g__.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Dermabacteraceae.g__Brachybacterium.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.__.__.__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Stenotrophomonas.s__maltophilia	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Dehalobacteriaceae.g__Dehalobacterium.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.Mogibacteriaceae..g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Jeotgalicoccus.s__	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__.s__	k__Bacteria.p__Bacteroidetes.__.__.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.__.__.__.__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Dialister.s__	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Streptomycetaceae.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Adlercreutzia.s__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Acidaminococcus.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.__.__.__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Nocardiopsaceae.g__Prauseria.s__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.__.__.__.__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Paenibacillaceae.__.__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.__.__	k__Bacteria.p__Firmicutes.c__Bacilli.__.__.__.__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Gallibacterium.s__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__Methylobacterium.s__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.__.__.__.__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Megamonas.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.__.__
HEB24007	-1.42629050595533	-6.64270300493438	-7.96463109982174	-9.80548593713267	-9.05702470412863	-9.57214321623568	-1.32867224026714	-9.18672522796145	-10.209876192212	-9.47716007104716	-10.5212350453892	-5.332131942263	-10.4644490192976	-3.25062426112727	-10.9972153088933	-12.2617151237316	-12.837907414825	-11.041838300314	-12.0801083172417	-9.88794809732464	-6.92056246157936	-7.28835025023509	-8.34430665620911	-12.0494115200188	-6.48067533371219	-7.24694617348245	-11.8510828035728	-11.7366240789879	-6.90244766701976	-11.9188274102086	-14.9718765579777	-12.6650708179628	-10.3478041004453	-6.11867418245587	-7.4493421269074	-13.7123765327412	-13.8643796261862	-11.7612861332221	-14.3713396149061	-9.25732335461447	-12.8913466737865	-8.12541167910888	-14.1598355097124	-14.0343046276286	-13.7612861332221	-16.8705834610118	-15.1598355097124	-15.4493421269074	-14.8119122062921	-17.0901094652563	-14.7123765327412	-18.1983802913855	-18.8300174864129	-16.2973390334623	-14.5318042870994	-16.2973390334623	-17.9718765579777	-16.2973390334623	-19.3691670566616	-16.0343046276286	-15.6192671283497	-18.8300174864129	-12.786377114185	-9.86772306926061	-18.9007323979257	-17.6192671283497	-17.0343046276286	-14.1598355097124	-17.0343046276286	-15.4493421269074	-16.2973390334623	-17.6192671283497	-19.0592863614329	-18.2226604928131	-13.4493421269074	-19.9494021318091	-18.9040436080724	-18.185130307017	-19.0592863614329	-20.14180155942	-19.7842045559404	-19.0373029594949	-18.9040436080724	-19.7700928077381	-17.6192671283497	-20.14180155942	-18.6872389752624	-20.1519455813003	-15.1249736963925
HEB24008	-1.32250136450982	-1.50607813335818	-8.04571534589783	-10.0087211384156	-9.57779226636689	-9.36218901069308	-2.73956486157542	-10.6028436384223	-11.0457153458978	-9.21096386013067	-10.5443175618158	-6.22813638291798	-10.5094471019688	-4.95302683774319	-11.479611872428	-12.668645696818	-13.1970246691728	-11.1226773277127	-12.5936836391368	-10.4628361596772	-8.9316801026518	-7.17893151124466	-9.14927153772443	-12.3125018865927	-8.54101241709213	-11.479611872428	-12.5051469645351	-11.9087797005417	-8.07888220983303	-11.7579130349151	-14.9718765579777	-13.1161046737892	-10.89183983812	-7.43445097386419	-7.58514864062378	-14.1970246691728	-14.1970246691728	-12.2681077672343	-14.7275393858716	-8.94909715572921	-14.2536081975392	-7.43547343672831	-15.1970246691728	-14.8974643873139	-14.0901094652563	-16.8705834610118	-15.8974643873139	-16.3125018865927	-14.5755362924265	-16.0901094652563	-17.8705934942268	-18.1983802913855	-16.8974643873139	-18.0686680818985	-15.5755362924265	-18.3552249009769	-17.9718765579777	-17.3125018865927	-19.3691670566616	-18.185130307017	-20.1519455813003	-18.8300174864129	-13.8100015460635	-11.5137600948398	-18.9007323979257	-19.1983802913855	-17.3125018865927	-12.7681813703689	-16.8974643873139	-18.5568390586989	-18.8705834610118	-17.8974643873139	-19.0592863614329	-18.2226604928131	-14.1970246691728	-19.9494021318091	-16.5755362924265	-18.185130307017	-19.0592863614329	-20.14180155942	-19.7842045559404	-19.0373029594949	-16.8974643873139	-19.7700928077381	-19.7842045559404	-20.14180155942	-18.6872389752624	-20.1519455813003	-15.1249736963925
HEB24017	-2.55512524830744	-1.51868053640516	-7.59695284029433	-9.52357536354245	-9.08165305196652	-9.05146102249155	-1.69818367297379	-10.2075802244088	-10.3755248617229	-5.60476105910663	-10.2559432459702	-6.01060662524493	-10.0860182445279	-3.79915949344615	-11.1607860129299	-12.4523404587737	-12.9929088401364	-11.0149351464664	-12.2958359730937	-10.1638588469795	-7.90608905440862	-7.86863084136266	-8.98881608550255	-12.6279120233572	-7.67810247436126	-8.13870157209095	-11.269118634718	-11.2364030595746	-7.61945044460899	-11.5778713408576	-14.9718765579777	-13.4225931153797	-12.9287785027167	-6.99632836067758	-7.43182344143322	-13.5137410034379	-14.083106649108	-9.99838397020259	-14.2824154573314	-9.65144055885343	-12.8875558399902	-7.4928214371841	-16.5221652942945	-13.8278495938659	-14.1304123638864	-14.7153748646075	-15.5778713408576	-15.1304123638864	-15.2299480374373	-15.5778713408576	-15.4523404587737	-15.7153748646075	-18.8300174864129	-16.4523404587737	-14.7153748646075	-18.3552249009769	-17.9718765579777	-17.0373029594949	-19.3691670566616	-16.4523404587737	-20.1519455813003	-18.8300174864129	-13.7153748646075	-10.2757517270504	-18.9007323979257	-19.1983802913855	-16.7153748646075	-12.9498401182446	-18.8364295010116	-17.0373029594949	-15.4523404587737	-18.0373029594949	-17.0373029594949	-18.2226604928131	-14.2299480374373	-18.0373029594949	-18.9040436080724	-18.185130307017	-19.0592863614329	-20.14180155942	-16.2299480374373	-18.0373029594949	-18.9040436080724	-19.7700928077381	-19.7842045559404	-20.14180155942	-18.6872389752624	-20.1519455813003	-12.1424851961869
HEB24040	-3.57528664143558	-0.834260523742999	-7.74225659279259	-9.57384548400456	-9.34738569306992	-8.89803252745817	-6.28946712743359	-9.92021443815522	-10.2169890558142	-6.10279686122879	-10.1488632232542	-5.02981011355515	-10.1978216450763	-2.37429598417918	-11.2409347514393	-12.4553010322368	-12.9618924694051	-11.2199606223455	-11.9971433165881	-10.9920544399153	-6.81228549221349	-5.74727187643921	-8.33968914083396	-12.6579857821558	-6.55461005189019	-11.2561051860806	-11.2500178562017	-11.2530583105218	-7.15578178635595	-11.7071733317833	-13.9718765579777	-13.6499484630903	-12.6823699407827	-5.17655838686313	-7.81200522119932	-13.6988580635713	-15.0974074400616	-11.1111344231731	-14.3344466373624	-10.0919530099695	-13.3089115452553	-8.11874030968469	-15.2349109638115	-14.3089115452553	-13.5719459510891	-14.6499484630903	-15.0974074400616	-15.3344466373624	-14.5872127077424	-15.2349109638115	-15.9718765579777	-15.8938740459764	-17.3344466373624	-16.0543387181697	-14.6823699407827	-15.9718765579777	-16.9718765579777	-17.8198734645327	-19.3691670566616	-16.14180155942	-20.1519455813003	-18.8300174864129	-11.9869834503679	-10.5456118032756	-18.9007323979257	-17.3344466373624	-16.9718765579777	-12.5719459510891	-16.5568390586989	-17.5568390586989	-16.14180155942	-18.14180155942	-17.8198734645327	-18.2226604928131	-13.2838205642925	-18.14180155942	-16.5568390586989	-18.185130307017	-19.0592863614329	-19.14180155942	-19.7842045559404	-19.0373029594949	-18.9040436080724	-18.5568390586989	-19.7842045559404	-19.14180155942	-18.6872389752624	-20.1519455813003	-13.4979453696453
HEB24042	-0.982215638375637	-4.83145812114343	-7.97987984318155	-9.6849637894244	-9.44295923883399	-9.49691543839491	-3.7168661373218	-8.67099344895019	-10.4033321647133	-7.70727254873257	-10.8398493914026	-4.71063507585722	-10.3339584616726	-2.23129885187188	-11.2613131598409	-12.0913881583985	-12.8788435230184	-10.8018815412036	-12.1983033623151	-9.38216755471524	-5.83071126859226	-7.10108155460238	-7.67688747588529	-11.9812052406481	-5.60808420199673	-7.8248990499366	-12.3407476273353	-11.6092364632612	-6.4699176723267	-11.8592147162695	-14.9718765579777	-12.7111160772804	-9.91132114653561	-5.17063360590697	-7.79720505399408	-13.7467399870111	-14.4248118921237	-11.0856745072041	-15.2613131598409	-9.5648423439027	-13.3407476273353	-7.10902831753427	-15.0686680818985	-14.4837055811773	-13.7111160772804	-15.4837055811773	-15.1617774862899	-16.2613131598409	-14.6092364632612	-15.3682283637574	-15.4837055811773	-16.2613131598409	-17.4837055811773	-17.0686680818985	-14.7467399870111	-18.3552249009769	-17.9718765579777	-19.0592863614329	-19.3691670566616	-15.4837055811773	-20.1519455813003	-17.0686680818985	-12.8398493914026	-10.3856734982168	-16.2613131598409	-16.7467399870111	-16.4837055811773	-14.6092364632612	-18.8364295010116	-15.8987430804561	-18.8705834610118	-19.644248862154	-19.0592863614329	-18.2226604928131	-13.6424033271964	-19.9494021318091	-18.9040436080724	-16.2613131598409	-19.0592863614329	-20.14180155942	-19.7842045559404	-19.0373029594949	-18.9040436080724	-19.7700928077381	-19.7842045559404	-20.14180155942	-17.4837055811773	-20.1519455813003	-15.1249736963925
HEB24058	-1.8049884762457	-3.63250971838013	-7.71878728847168	-9.61821614652685	-9.01901172322992	-9.18875958733505	-2.00002731730255	-10.0246916323023	-10.5511019506683	-2.69869657838704	-10.5067078313099	-5.7881914660565	-10.2690665829045	-3.33692083530495	-11.1401688497222	-12.1903546068904	-13.1036429736971	-10.7390705414012	-11.9125014863451	-9.43878092580207	-7.08572106569983	-6.74053031592717	-7.60539210616927	-11.8812505523606	-6.62251628396048	-8.31443539834975	-6.58636728048752	-11.4791521087893	-7.13133325135822	-11.5926810544197	-14.9718765579777	-12.9661394499472	-10.9606850198551	-6.84468442312922	-5.83638810154511	-13.1776435551409	-14.4255710685845	-10.2758239490798	-14.203178647248	-7.44210237613815	-12.4713747581976	-7.1074048924933	-14.6886054744183	-14.4255710685845	-13.6529815646875	-14.6886054744183	-15.0105335693056	-15.6886054744183	-14.4255710685845	-15.5511019506683	-16.203178647248	-16.203178647248	-16.4255710685845	-16.4255710685845	-14.3666773795309	-15.5511019506683	-17.9718765579777	-17.4255710685845	-19.3691670566616	-18.185130307017	-17.4255710685845	-18.8300174864129	-13.0105335693056	-10.1066517235694	-18.9007323979257	-16.203178647248	-16.203178647248	-14.3666773795309	-18.8364295010116	-18.5568390586989	-18.8705834610118	-19.644248862154	-19.0592863614329	-18.2226604928131	-14.5511019506683	-19.9494021318091	-17.0105335693056	-18.185130307017	-19.0592863614329	-17.4255710685845	-19.7842045559404	-19.0373029594949	-16.203178647248	-19.7700928077381	-19.7842045559404	-20.14180155942	-18.6872389752624	-18.0105335693056	-15.1249736963925
HEB24088	-1.47599705799067	-1.92904179092067	-7.77584698741897	-9.60243058745807	-9.12499655104136	-9.26307268644433	-3.89135151468031	-9.51982082943069	-10.2237146019913	-4.78514654815673	-10.4632373010643	-5.637050207666	-10.1873930881792	-2.87428456494014	-11.211505544296	-12.2609742205603	-13.642844855904	-10.9525293550366	-12.1022764745413	-9.87025535200705	-7.30461494868752	-5.48618716095916	-8.14517443297899	-12.5997761340121	-7.08083376256465	-7.23037123688209	-9.37889994512302	-11.1403445153748	-6.56667707881953	-11.6319565397612	-14.9718765579777	-13.0725291311472	-12.7803483796539	-5.7119283572057	-6.77322764672118	-13.1953858789328	-14.6872389752624	-8.63739042581187	-14.7803483796539	-8.81996023555277	-12.642844855904	-6.97127698500729	-13.9867992571213	-13.7803483796539	-13.9867992571213	-16.8705834610118	-14.7803483796539	-15.6872389752624	-14.7803483796539	-15.1022764745413	-16.1022764745413	-14.7803483796539	-18.8300174864129	-18.0686680818985	-14.8798840532048	-15.5173139738201	-17.9718765579777	-19.0592863614329	-16.1022764745413	-18.185130307017	-20.1519455813003	-18.8300174864129	-11.8417489243181	-10.6050899339086	-18.9007323979257	-16.6872389752624	-18.7700928077381	-13.7803483796539	-18.8364295010116	-18.5568390586989	-18.8705834610118	-16.6872389752624	-19.0592863614329	-16.3653108803751	-13.3296869706443	-19.9494021318091	-18.9040436080724	-18.185130307017	-19.0592863614329	-20.14180155942	-19.7842045559404	-19.0373029594949	-18.9040436080724	-19.7700928077381	-19.7842045559404	-20.14180155942	-17.6872389752624	-20.1519455813003	-15.1249736963925
HEB24090	-2.4125729502947	-0.814592314186547	-8.0072345095033	-9.77779607294111	-9.46445397073162	-9.14414779286824	-5.25215569928408	-5.12740843007035	-10.40102859059	-7.6143198211226	-10.1886433426089	-5.82921479391512	-10.2963312119233	-3.26599513355233	-11.5738651874522	-12.9178195886696	-13.0332968060895	-11.2467004441987	-12.0946973507536	-10.3894406163148	-8.25193709256484	-6.13122322677875	-9.27840930392603	-12.8316629449198	-7.8076876720695	-11.8849049661968	-12.2677620597265	-11.6003373988134	-7.61039106347731	-11.810904384753	-14.9718765579777	-14.0332968060895	-13.0332968060895	-6.66580924845165	-8.52867641368594	-13.8957932823396	-14.7702624002557	-11.6182593068107	-14.1852998995345	-9.81606608986883	-12.5826353970799	-8.1344435295464	-15.4807557830607	-14.4807557830607	-14.5478699789193	-15.0332968060895	-15.2397476835569	-15.7702624002557	-15.7702624002557	-15.4807557830607	-16.6182593068106	-15.940187401698	-15.940187401698	-18.0686680818985	-15.0332968060895	-17.3552249009769	-17.9718765579777	-16.940187401698	-19.3691670566616	-18.185130307017	-20.1519455813003	-18.8300174864129	-12.7904402821933	-10.8316629449198	-18.9007323979257	-19.1983802913855	-15.7702624002557	-11.8006360492992	-18.8364295010116	-16.1328324796404	-16.6182593068106	-19.644248862154	-19.0592863614329	-18.2226604928131	-12.6182593068107	-19.9494021318091	-18.9040436080724	-18.185130307017	-19.0592863614329	-20.14180155942	-16.940187401698	-19.0373029594949	-18.9040436080724	-17.940187401698	-19.7842045559404	-20.14180155942	-18.6872389752624	-20.1519455813003	-13.5478699789193
HEB24097	-1.24882037361596	-6.68608591020829	-8.21142810637782	-9.85419505862184	-9.50529991613421	-9.70682691496235	-3.06324110223311	-6.75715677265652	-11.1424923756279	-6.26968630693443	-11.033678888489	-6.91110527190659	-10.6279192027982	-4.6648926342917	-11.3115865708043	-12.3041307658853	-13.3190811073512	-10.9267636845725	-12.3190811073512	-11.0522945666563	-8.78510253534889	-6.32402064031853	-9.60483558968512	-11.8928163526491	-8.83660924731588	-8.76193655076985	-10.9556763764877	-11.6186413892102	-8.00242244972629	-12.0092258447645	-14.9718765579777	-12.8816757950439	-13.2893337639572	-7.34897521673907	-7.27059423335891	-14.2036038899313	-14.5117261852936	-1.61698960833968	-14.2036038899313	-10.7747605911274	-14.0460626129448	-8.26651305654709	-14.7341186066301	-14.0966886860148	-13.5464916034543	-15.7341186066301	-15.9040436080724	-16.0966886860148	-15.2036038899313	-15.3190811073512	-17.8705934942268	-15.582115513185	-16.582115513185	-18.0686680818985	-14.5117261852936	-16.582115513185	-17.9718765579777	-19.0592863614329	-19.3691670566616	-18.185130307017	-17.9040436080724	-18.8300174864129	-12.9733062705095	-12.0092258447645	-18.9007323979257	-19.1983802913855	-18.7700928077381	-14.9040436080724	-18.8364295010116	-16.0966886860148	-16.582115513185	-17.9040436080724	-19.0592863614329	-18.2226604928131	-14.8165807668221	-19.9494021318091	-17.9040436080724	-18.185130307017	-19.0592863614329	-20.14180155942	-19.7842045559404	-19.0373029594949	-17.9040436080724	-19.7700928077381	-19.7842045559404	-17.9040436080724	-18.6872389752624	-20.1519455813003	-15.1249736963925
HEB24098	-2.33293256400473	-4.74107251802122	-7.43328090572156	-9.38180599003805	-8.82473044706813	-8.9637254711942	-4.54780479677216	-9.05987789515068	-9.17974836765493	-1.70801944594065	-10.3433318422234	-4.66830336375852	-9.85654973544116	-2.48461463210705	-10.6370630452801	-12.3058571368047	-12.9474031658923	-10.7270732110127	-11.8497923692658	-10.2558690009731	-5.85612647152705	-6.1623758036568	-6.03259948864049	-11.7710803932518	-6.02973273153051	-9.80989964214234	-10.6082657809727	-11.0366705039894	-6.42666663895463	-11.5251701652092	-14.9718765579777	-13.5468652363085	-10.4723182829435	-4.32132912980196	-4.8043771620023	-13.1649946009649	-13.591259355667	-11.2966386067754	-16.5511292674536	-8.8650411963348	-12.6605220181041	-6.7923825875337	-14.3433318422234	-14.06769739961	-14.6843687600585	-14.0062968549458	-14.4213343542247	-15.1318277370297	-14.3433318422234	-15.1318277370297	-15.1318277370297	-15.1318277370297	-15.591259355667	-15.7839044336094	-16.6481910396754	-16.2693312607796	-17.9718765579777	-19.0592863614329	-19.3691670566616	-15.1318277370297	-20.1519455813003	-18.8300174864129	-12.021403747336	-9.14211071029156	-18.9007323979257	-15.591259355667	-18.7700928077381	-12.6605220181041	-18.8364295010116	-15.7839044336094	-15.0062968549458	-17.0062968549458	-19.0592863614329	-18.2226604928131	-12.8098996421423	-17.0062968549458	-17.0062968549458	-18.185130307017	-16.591259355667	-20.14180155942	-19.7842045559404	-16.0062968549458	-16.591259355667	-17.591259355667	-17.591259355667	-20.14180155942	-18.6872389752624	-20.1519455813003	-15.1249736963925
