feature	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__S24.7.g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__.Exiguobacteraceae..g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus.s__cereus	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Turicibacterales.f__Turicibacteraceae.g__Turicibacter.s__	k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Verrucomicrobiaceae.g__Akkermansia.s__muciniphila	k__Bacteria.__.__.__.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__helveticus	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.__.__.__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.g__.s__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__.s__	k__Bacteria.p__Cyanobacteria.c__Chloroplast.o__Streptophyta.f__.g__.s__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__mitochondria.g__Lardizabala.s__biternata	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus.s__	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Epulopiscium.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Parabacteroides.s__gordonii	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__SMB53.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium.s__prausnitzii	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.__.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Oscillospira.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Pseudoramibacter_Eubacterium.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae.g__rc4.4.s__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Allobaculum.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__.g__.s__	k__Bacteria.p__Tenericutes.c__Mollicutes.o__RF39.f__.g__.s__	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Catenibacterium.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__longum	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__uniformis	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__.s__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__RF32.f__.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus.Arthromitus.s__	k__Bacteria.p__Firmicutes.__.__.__.__.__	k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Sutterella.s__	k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Mucispirillum.s__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Streptomycetaceae.g__Streptomyces.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Brevibacteriaceae.g__Brevibacterium.s__casei	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Corynebacteriaceae.g__Corynebacterium.s__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Plesiomonas.s__shigelloides	Unassigned.__.__.__.__.__.__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Intrasporangiaceae.g__.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Dermabacteraceae.g__Brachybacterium.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.__.__.__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Stenotrophomonas.s__maltophilia	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Dehalobacteriaceae.g__Dehalobacterium.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.Mogibacteriaceae..g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Jeotgalicoccus.s__	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__.s__	k__Bacteria.p__Bacteroidetes.__.__.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.__.__.__.__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Dialister.s__	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Adlercreutzia.s__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Acidaminococcus.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.__.__.__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Nocardiopsaceae.g__Prauseria.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Paenibacillaceae.__.__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.__.__	k__Bacteria.p__Firmicutes.c__Bacilli.__.__.__.__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Nocardiaceae.g__Rhodococcus.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Megasphaera.s__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Gallibacterium.s__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__Methylobacterium.s__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.__.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__thermopalmarium	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.__.__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__.Thermicanaceae..g__Bacillus.s__schlegelii	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__.s__
HEB24001	-1.52982169517194	-1.9833369775746	-7.60963797896215	-9.52999464217111	-9.08302771671929	-8.93644829522926	-3.3779627227864	-8.51348555500567	-10.5560569387573	-4.25971425406442	-10.1985049341392	-5.10038723891621	-9.87423289878356	-3.05957761178644	-11.0857370039773	-12.2583763901166	-12.4971632497037	-10.5043948189348	-11.7487020166997	-10.3081294253137	-7.21176103084149	-6.3596597259538	-8.76598000813154	-11.9710944380362	-7.54669483555362	-11.2462016761705	-10.2043815004759	-11.1752351548164	-7.25990547880337	-11.8190913445911	-14.9017240811935	-13.2830384443509	-11.2583763901166	-6.0867542998527	-5.6189283705914	-13.8930919260349	-13.8190913445911	-12.8556172206162	-14.3336645174209	-8.89546673322278	-13.6815878208412	-6.61158888533231	-13.9710944380362	-13.6815878208412	-14.9710944380362	-16.6881637812676	-14.9710944380362	-15.8190913445911	-14.3336645174209	-15.1410194394785	-16.1410194394785	-16.1410194394785	-16.5560569387573	-17.6881637812676	-13.7487020166997	-18.2731262819888	-17.3491300185457	-19.3491300185457	-18.1452455722431	-17.9314714245875	-16.1410194394785	-19.0863306298507	-12.4405797213374	-10.353116880087	-18.0401634111765	-19.2081295518237	-19.1945058304213	-16.5509371284218	-18.5547365840062	-18.1452455722431	-18.5269474645698	-19.1945058304213	-18.7090790032511	-14.6815878208412	-19.9314714245875	-19.2550643102419	-18.1792050171034	-19.2081295518237	-19.7771290053427	-18.3491300185457	-19.5641643790172	-19.0401634111765	-18.7912763155187	-17.1410194394785	-20.5164339253087	-18.7771290053427	-19.5164339253087	-16.125781293297	-19.3491300185457	-18.7208621298642
HEB24002	-1.19686905805923	-7.15134161450552	-8.30943554234759	-10.1574324489025	-9.21401597726891	-9.88334285455975	-1.23741405072695	-7.92902813033107	-10.8222482573129	-6.38505950085125	-11.0587848609696	-6.00213157532861	-10.9939337166197	-4.44517530939149	-11.2922749911894	-12.5948377612098	-13.2922749911894	-11.656238305874	-12.5017283568184	-10.5533611252337	-8.40897121589851	-7.67042111301631	-9.40369627385783	-12.3724453398734	-8.1158659561769	-9.03616195200896	-12.5017283568184	-12.1618783539337	-7.7704093257933	-12.5017283568184	-12.7468408546549	-13.0754636021163	-12.8012886386773	-6.68834796989363	-7.7978247833737	-14.1094109340396	-14.331803355376	-12.1094109340396	-18.6231670511025	-10.0382039835472	-13.8012886386773	-7.0402489095322	-15.0422967381811	-13.6943734347608	-14.8012886386773	-15.5017283568184	-14.5948377612098	-14.8012886386773	-13.9781664007613	-15.9167658560972	-15.6943734347608	-18.9348081078975	-15.9167658560972	-15.9167658560972	-15.179800261931	-18.2731262819888	-17.3491300185457	-19.3491300185457	-18.1452455722431	-17.9314714245875	-16.9167658560972	-19.0863306298507	-13.6437473616908	-10.8578721670436	-15.6943734347608	-19.2081295518237	-19.1945058304213	-12.8293030148469	-18.5547365840062	-18.1452455722431	-18.5269474645698	-19.1945058304213	-18.7090790032511	-13.9781664007613	-19.9314714245875	-19.2550643102419	-18.1792050171034	-19.2081295518237	-19.7771290053427	-18.3491300185457	-19.5641643790172	-19.0401634111765	-18.7912763155187	-20.3491300185457	-20.5164339253087	-18.7771290053427	-19.5164339253087	-16.125781293297	-19.3491300185457	-18.7208621298642
HEB24003	-1.09378274084458	-6.84351468645226	-7.9252706569664	-9.87765263673366	-9.1416241618215	-9.67683362734556	-3.08201352182885	-9.47910326024338	-10.7957110231975	-4.06787407001129	-10.9645300874136	-4.68962582891603	-10.8406584292515	-2.69516154148208	-11.0048878250298	-12.0569763361782	-13.4439994592875	-10.8315562221442	-12.23754858182	-10.9349858117996	-6.70876891649201	-5.16769607069424	-8.04509136702537	-11.7868871728105	-6.15681986550423	-10.0783499869708	-7.09051329589745	-11.5445263352414	-6.38996918215294	-11.4579386502453	-14.9017240811935	-13.23754858182	-9.38621596270183	-4.86178508770214	-6.17865489276647	-13.5005829876538	-15.1444391774286	-12.5594766767074	-18.6231670511025	-9.19899534105065	-13.286458182301	-6.81240262906691	-14.6850075587913	-14.4439994592875	-16.7027746749362	-16.6881637812676	-15.5594766767074	-16.1444391774286	-15.8225110825412	-14.4439994592875	-15.337084255371	-18.9348081078975	-18.0570023066714	-17.6881637812676	-14.5594766767074	-18.2731262819888	-17.3491300185457	-19.3491300185457	-18.1452455722431	-14.9745141759862	-18.5164339253087	-19.0863306298507	-11.6208772213715	-10.4791032602434	-18.0401634111765	-16.1444391774286	-19.1945058304213	-13.896511663985	-18.5547365840062	-18.1452455722431	-15.337084255371	-19.1945058304213	-16.1444391774286	-13.5005829876538	-19.9314714245875	-19.2550643102419	-16.5594766767074	-19.2081295518237	-19.7771290053427	-18.3491300185457	-19.5641643790172	-19.0401634111765	-18.7912763155187	-20.3491300185457	-20.5164339253087	-18.7771290053427	-19.5164339253087	-16.125781293297	-19.3491300185457	-18.7208621298642
HEB24004	-2.22011615343851	-5.61970029964643	-7.7495393327238	-9.71340279553275	-8.72101597964263	-9.32673704053058	-0.960055833979292	-8.05443971336782	-10.1539753869187	-5.93740966035763	-10.6165018119789	-5.44815542437271	-10.2388642845052	-3.56190283479138	-10.8637195123499	-12.4554393792464	-12.7225434493892	-10.791405307534	-12.1294530677847	-8.13351128435902	-6.16146589809449	-7.38178808403944	-5.68688226505113	-12.1622430029023	-7.13809046484532	-8.18944473046098	-11.5177236575007	-11.3477986560584	-7.37636780825518	-11.6863232614765	-14.9017240811935	-13.4759034818061	-8.96856187820742	-5.75265698934687	-6.13046655222458	-13.7978315766935	-14.7978315766935	-12.0973918585524	-14.5177236575007	-9.03343385524752	-13.3957331331221	-6.60553876222269	-14.5177236575007	-13.7978315766935	-14.2832584038637	-14.2128690759723	-15.0202239980299	-15.6051864987511	-14.2128690759723	-15.7978315766935	-16.2832584038637	-15.4352614973088	-18.0570023066714	-17.6881637812676	-14.0202239980299	-16.6051864987511	-15.2832584038637	-19.3491300185457	-18.1452455722431	-17.9314714245875	-18.5164339253087	-19.0863306298507	-12.6744491611882	-10.8840873100439	-18.0401634111765	-16.0202239980299	-19.1945058304213	-14.4352614973088	-18.5547365840062	-18.1452455722431	-15.6051864987511	-17.0202239980299	-18.7090790032511	-14.1457548801138	-19.9314714245875	-19.2550643102419	-18.1792050171034	-19.2081295518237	-19.7771290053427	-16.6051864987511	-19.5641643790172	-19.0401634111765	-18.7912763155187	-20.3491300185457	-20.5164339253087	-18.7771290053427	-19.5164339253087	-16.125781293297	-19.3491300185457	-18.7208621298642
HEB24005	-2.38112270940442	-6.38983535293709	-7.54465548116922	-9.55099954314091	-8.8420483251443	-9.09325036789066	-1.91954262418855	-9.88803453041848	-10.2552011800782	-4.29863735715334	-10.5696152213083	-4.7713222730033	-9.95070538866376	-1.94540131308114	-10.8364017620032	-11.9056644244403	-12.3769701433659	-10.7383696790426	-11.8364017620032	-10.2402120058587	-5.37147318161764	-5.33344567874084	-7.77435562428267	-12.2216919178879	-6.08716082298083	-7.72135811184145	-5.79645460183406	-10.8938872566639	-7.0497237281125	-10.025830127262	-14.9017240811935	-13.4440843392244	-12.2972429508951	-4.24528853311169	-8.07070127435206	-13.5144736671158	-14.1359620438621	-10.7331139535911	-14.5144736671158	-8.730493253432	-13.5509995431409	-7.34906414679598	-14.3769701433659	-13.5884742485596	-14.3769701433659	-14.3769701433659	-15.5144736671158	-14.7489389207528	-15.0290468399456	-14.7489389207528	-15.0290468399456	-16.251439261282	-16.8364017620032	-15.8364017620032	-13.9295111663946	-15.0290468399456	-17.3491300185457	-16.8364017620032	-18.1452455722431	-15.3769701433659	-16.251439261282	-19.0863306298507	-11.5054848838885	-11.1290426299223	-18.0401634111765	-15.5144736671158	-16.251439261282	-14.5144736671158	-18.5547365840062	-16.5144736671158	-16.0290468399456	-16.8364017620032	-18.7090790032511	-15.3769701433659	-17.251439261282	-19.2550643102419	-18.1792050171034	-19.2081295518237	-19.7771290053427	-18.3491300185457	-19.5641643790172	-19.0401634111765	-18.7912763155187	-20.3491300185457	-17.8364017620032	-17.251439261282	-19.5164339253087	-16.125781293297	-19.3491300185457	-18.7208621298642
HEB24006	-1.54969190775256	-5.58626028498197	-7.90560829863165	-9.78610479940394	-9.20114229868278	-9.41442366931948	-2.11810626373141	-10.0190819713816	-10.8180949136484	-2.42770421868729	-10.7735047626243	-5.25883358394954	-10.4490698121264	-3.29812376723823	-11.064405961891	-12.2791448106841	-14.0954328575117	-10.8574435811242	-12.127141717239	-9.96435878504071	-7.02187338477911	-6.60532319951004	-8.43535943209546	-11.9465694715972	-6.45565962148672	-7.31293312414034	-9.98963819348907	-11.5855718120312	-7.16212707518834	-11.7988158511535	-14.9017240811935	-13.0340323128475	-12.8910743590055	-5.84091768403332	-7.04913920523773	-13.4095414479397	-14.8116398915111	-12.7121042179602	-18.6231670511025	-10.0529407753976	-13.9185550954276	-7.81163989151108	-14.1595631949314	-13.8641073114052	-13.7610138184411	-14.3710673001251	-15.0340323128475	-15.4490698121264	-14.2970667186813	-17.2731262819888	-15.0340323128475	-16.6189948135687	-15.8116398915111	-16.6189948135687	-14.6189948135687	-15.8116398915111	-15.8116398915111	-16.6189948135687	-18.1452455722431	-17.9314714245875	-18.5164339253087	-19.0863306298507	-12.3335925947064	-10.6823568745661	-18.0401634111765	-16.2970667186813	-19.1945058304213	-14.7121042179602	-15.6189948135687	-16.2970667186813	-15.8116398915111	-17.6189948135687	-18.7090790032511	-13.4897117966237	-16.6189948135687	-19.2550643102419	-18.1792050171034	-19.2081295518237	-19.7771290053427	-18.3491300185457	-19.5641643790172	-19.0401634111765	-18.7912763155187	-20.3491300185457	-20.5164339253087	-18.7771290053427	-19.5164339253087	-16.125781293297	-16.6189948135687	-18.7208621298642
HEB24023	-4.77551688232593	-2.85186555503904	-7.26223273633572	-9.21487346840898	-8.91953659457897	-8.85677298501789	-4.8758567396336	-9.59708493044583	-9.75164950393586	-7.63205464570614	-10.1736960617341	-3.9869118669274	-9.78227111967717	-1.05987498442869	-10.599180348448	-12.2052661407349	-12.7966264126542	-10.8555201017078	-11.5497116721837	-8.24490533567816	-5.11059285263512	-4.8969673862768	-7.2709751078745	-12.1674641080226	-4.51913752204982	-7.42878943547546	-11.3043459144429	-10.6033803369773	-6.12250478002185	-10.7822711196772	-13.2180901810925	-12.7966264126542	-11.3459650036447	-3.73542625621751	-8.56703848991359	-13.1674641080226	-13.9810509837917	-12.916920646372	-13.9810509837917	-10.3077686800837	-13.325005385009	-7.55987869834073	-14.5018831470931	-13.5335920068204	-13.440482602429	-14.0712487927632	-15.1185545075416	-15.1185545075416	-14.0254451031501	-15.2180901810925	-14.8555201017078	-15.8555201017078	-16.0254451031501	-15.8555201017078	-14.3815889133754	-15.7035170082628	-15.325005385009	-16.2180901810925	-16.440482602429	-17.9314714245875	-16.0254451031501	-19.0863306298507	-11.1736960617341	-11.5497116721837	-16.7035170082628	-16.7035170082628	-19.1945058304213	-13.9379822618998	-18.5547365840062	-18.1452455722431	-15.325005385009	-19.1945058304213	-16.0254451031501	-13.7400428842879	-19.9314714245875	-19.2550643102419	-18.1792050171034	-19.2081295518237	-17.440482602429	-15.440482602429	-19.5641643790172	-18.0254451031501	-18.7912763155187	-20.3491300185457	-20.5164339253087	-18.7771290053427	-19.5164339253087	-16.125781293297	-19.3491300185457	-18.7208621298642
HEB24025	-1.50747937230393	-2.74046605855872	-7.83472382119106	-9.77499671285388	-8.98167548622903	-9.21895889767196	-1.59143520255099	-8.46317614568709	-11.218958897672	-4.61100873641942	-10.4548471614926	-5.9181398293787	-10.202928787853	-4.31025599735614	-11.2351691248532	-12.417372456074	-13.2765099202341	-10.7369903902741	-12.2933837387985	-10.4313116470318	-8.13672063676513	-8.18510528680241	-8.66935167339877	-12.4548471614926	-8.03743875775104	-8.32339630786496	-12.1949800347375	-11.3364524606904	-7.8762261876453	-11.8324099553528	-14.9017240811935	-13.5734916579913	-12.7485783645493	-6.59425021815805	-8.1645857428838	-13.0303493329647	-15.1178121742151	-12.7720373373733	-14.1792127188792	-10.4836061544741	-14.1178121742151	-7.72692670692943	-14.7958840793277	-13.6153118336859	-15.7027746749362	-15.1178121742151	-15.1178121742151	-15.5328496734939	-15.0023349567951	-16.1178121742151	-15.3808465800489	-17.1178121742151	-15.5328496734939	-16.3808465800489	-14.4548471614926	-18.2731262819888	-17.3491300185457	-19.3491300185457	-18.1452455722431	-15.8954197528786	-18.5164339253087	-16.7027746749362	-13.417372456074	-11.0734180548566	-16.3808465800489	-19.2081295518237	-16.3808465800489	-13.3104572521575	-17.1178121742151	-16.7027746749362	-15.0023349567951	-19.1945058304213	-17.1178121742151	-14.4548471614926	-19.9314714245875	-19.2550643102419	-18.1792050171034	-19.2081295518237	-17.7027746749362	-18.3491300185457	-19.5641643790172	-19.0401634111765	-18.7912763155187	-20.3491300185457	-20.5164339253087	-18.7771290053427	-19.5164339253087	-16.125781293297	-19.3491300185457	-18.7208621298642
HEB24037	-1.57104122006795	-2.96958748608329	-7.57670640045661	-9.548945707256	-9.1371465820437	-9.0830590664814	-3.72219773423579	-10.0040707703346	-10.4034266473811	-3.5489794028812	-10.5169555930116	-4.86922367983595	-10.0460648589992	-2.3295890485061	-10.9922936025582	-12.1403922415474	-13.5085433531954	-10.8003817876765	-11.8473452666471	-10.6128800130101	-6.47845369278917	-4.5782185874977	-7.74436608911463	-11.9690238232354	-6.5259476718727	-8.39080965776292	-7.92428000201097	-11.1019180937327	-7.24088561981644	-9.96614131470225	-14.9017240811935	-12.8262836511193	-12.262382765926	-5.31458828238997	-7.12142772097273	-13.3498456071763	-14.4753764892602	-11.3274777941478	-14.6868805944539	-11.1666237831205	-13.6128800130101	-7.3214790535264	-14.4112461518404	-13.9806117975106	-13.6868805944539	-14.1274531858399	-15.4753764892602	-15.2343683897564	-14.9348081078975	-15.7648831064551	-15.2343683897564	-17.9348081078975	-16.9348081078975	-16.1274531858399	-14.7648831064551	-16.3498456071763	-17.3491300185457	-16.6128800130101	-18.1452455722431	-17.9314714245875	-18.5164339253087	-16.6128800130101	-10.9632645539467	-11.4429550115678	-16.6128800130101	-15.3498456071763	-15.9348081078975	-13.2068876533343	-18.5547365840062	-15.3498456071763	-15.4753764892602	-17.9348081078975	-16.6128800130101	-13.5424906851187	-19.9314714245875	-19.2550643102419	-18.1792050171034	-19.2081295518237	-19.7771290053427	-18.3491300185457	-19.5641643790172	-19.0401634111765	-18.7912763155187	-20.3491300185457	-20.5164339253087	-18.7771290053427	-19.5164339253087	-16.125781293297	-19.3491300185457	-18.7208621298642
HEB24044	-1.27598293120377	-3.11875042812492	-7.78435732120975	-9.54205435696004	-9.10068270986773	-9.1811726277281	-3.25205976943839	-10.0978894949761	-10.588348009234	-4.67123541895085	-10.4536984825392	-4.91147108569301	-10.2539289701634	-2.5303562864748	-11.1635427337063	-12.4254094381078	-12.572751154183	-10.8879082910929	-12.1811726277281	-10.7720599624064	-6.85658627528285	-5.10365643819494	-8.40024299172664	-11.7899818704036	-6.88881327494329	-8.5222588187762	-8.87111863312903	-11.2601609238749	-6.83986344090105	-11.4254094381078	-13.3045550432334	-13.1577136549041	-12.3570224631275	-5.17656072225699	-7.42584721539557	-13.6524783466537	-14.0675158459325	-12.0458207748332	-14.4114702471499	-11.0895421522625	-13.1811726277281	-7.27743891530676	-14.9419849638487	-13.5269474645698	-13.1346300417911	-14.3045550432334	-14.7899818704036	-15.6524783466537	-14.8639824518474	-15.5269474645698	-15.9419849638487	-15.4114702471499	-15.7899818704036	-15.7899818704036	-13.8265077464287	-15.9419849638487	-15.5269474645698	-17.111909965291	-18.1452455722431	-17.9314714245875	-18.5164339253087	-19.0863306298507	-11.4752853447473	-10.8035709351516	-18.0401634111765	-16.3045550432334	-15.5269474645698	-13.1346300417911	-16.5269474645698	-18.1452455722431	-17.5269474645698	-19.1945058304213	-18.7090790032511	-13.4680537755163	-19.9314714245875	-19.2550643102419	-18.1792050171034	-19.2081295518237	-19.7771290053427	-18.3491300185457	-19.5641643790172	-19.0401634111765	-18.7912763155187	-18.111909965291	-20.5164339253087	-18.7771290053427	-19.5164339253087	-16.125781293297	-17.5269474645698	-18.7208621298642
