feature	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__S24.7.g__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__.Exiguobacteraceae..g__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	k__Bacteria.p__Firmicutes.c__Bacilli.o__Turicibacterales.f__Turicibacteraceae.g__Turicibacter	k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Verrucomicrobiaceae.g__Akkermansia	k__Bacteria.__.__.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.__.__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.g__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__	k__Bacteria.p__Cyanobacteria.c__Chloroplast.o__Streptophyta.f__.g__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__mitochondria.g__Lardizabala	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Epulopiscium	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Parabacteroides	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__SMB53	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Oscillospira	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Pseudoramibacter_Eubacterium	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae.g__rc4.4	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Allobaculum	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__.g__	k__Bacteria.p__Tenericutes.c__Mollicutes.o__RF39.f__.g__	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Catenibacterium	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__RF32.f__.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus.Arthromitus	k__Bacteria.p__Firmicutes.__.__.__.__	k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Sutterella	k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Mucispirillum	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Streptomycetaceae.g__Streptomyces	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Brevibacteriaceae.g__Brevibacterium	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Corynebacteriaceae.g__Corynebacterium	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Plesiomonas	Unassigned.__.__.__.__.__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Intrasporangiaceae.g__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Dermabacteraceae.g__Brachybacterium	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.__.__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Stenotrophomonas	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Dehalobacteriaceae.g__Dehalobacterium	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.Mogibacteriaceae..g__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Jeotgalicoccus	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__	k__Bacteria.p__Bacteroidetes.__.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium	k__Bacteria.p__Actinobacteria.c__Actinobacteria.__.__.__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Dialister	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Adlercreutzia	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Acidaminococcus	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.__.__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Nocardiopsaceae.g__Prauseria	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Paenibacillaceae.__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.__	k__Bacteria.p__Firmicutes.c__Bacilli.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Megasphaera	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Gallibacterium	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__Methylobacterium	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Megamonas	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__.Thermicanaceae..g__Bacillus	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__
HEB24001	0.346320166607856	0.252904221239734	0.00512000885623154	0.00135265098836928	0.00190616545931323	0.00289211311068214	0.0961904366537283	0.00273643716572915	0.00066421736513274	0.0522033335409013	0.0291494558260858	0.0010655153565671	0.119943126388111	0.000460108903972158	0.000204108461160581	0.000172973272169984	0.000719568812227135	0.000290595097245574	0.000788758121095128	0.00674595761462939	0.0121773183607669	0.00236973382872878	0.000249081511924777	0.00534833357549591	0.000411676387764563	0.000847569033632923	0.000432433180424961	0.00652455182625181	0.000276757235471975	0.000100324497858591	0.000408216922321163	0.0147131065307789	0.020348575738077	6.5729843424594e-05	6.91893088679937e-05	0.000134919152292588	4.84325162075956e-05	0.00209989552414361	7.61082397547931e-05	0.0102261798506895	7.61082397547931e-05	0	3.11351889905972e-05	1.72973272169984e-05	4.84325162075956e-05	2.76757235471975e-05	1.38378617735987e-05	1.38378617735987e-05	1.03783963301991e-05	0	0	0	0	0	0	1.38378617735987e-05	0	0.000179892203056784	0.000764541862991331	0	0	0	0	0	0	0	0	0	3.80541198773965e-05	0	0	0	0	0	0	0	0	6.91893088679937e-06	0	0	0	0	0	0
HEB24002	0.436220943390126	0.0070344745832121	0.00315217742717662	0.000875604840882394	0.00171349131938832	0.00152759367624713	0.424132208248467	0.00410321899281196	0.000552304591941202	0.0119648033795653	0.0156019311801537	0.000490338710894141	0.045905941180908	0.000398736973694136	0.000161650124470596	9.96842434235341e-05	0.000490338710894141	0.000172426799435302	0.00066545967907062	0.00294203226536484	0.00490877544642376	0.00150334615757654	0.000188591811882362	0.00360479777569429	0.00190477730001185	0.000172426799435302	0.000218227668035304	0.00458008686000022	0.000172426799435302	0.000115849255870594	0.000140096774541183	0.00969631329949457	0.00449387346028256	5.65775435647085e-05	4.84950373411788e-05	0.000226310174258834	0	0.000951041565635339	7.00483872705915e-05	0.007597555850118	7.54367247529447e-05	2.15533499294128e-05	4.0412531117649e-05	3.50241936352958e-05	6.19658810470617e-05	1.61650124470596e-05	1.88591811882362e-05	0	1.61650124470596e-05	1.61650124470596e-05	0	0	0	0	0	8.08250622352979e-06	0	7.81308934941213e-05	0.00053883374823532	1.88591811882362e-05	0	0	0.000137402605800006	0	0	0	0	0	6.19658810470617e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEB24003	0.468531275453152	0.00870756657509284	0.0041139196819305	0.00106299266949211	0.00180846804809697	0.00172218617557326	0.118092273285752	0.00140121760978505	0.000562557808854591	0.0596276764636857	0.0387509145878488	0.000545301434349849	0.154410039068432	0.000486629761033726	0.000234686693264492	8.97331474246587e-05	0.000548752709250797	0.000207076494056905	0.000510788685340365	0.0095600314756271	0.0278207269765451	0.00382746386515179	0.00028300454187777	0.0140156273727515	0.000924941673454174	0.00733741043941632	0.000334773665391996	0.0119241547827768	0.000355481314797686	0.000103538247028452	0.00149440203211066	0.0343919543879509	0.0138050996037936	8.62818725237103e-05	2.76101992075873e-05	0.000165661195245524	0	0.00170147852616757	0.000100086972127504	0.008897386694645	4.48665737123293e-05	0	2.07076494056905e-05	1.38050996037936e-05	1.72563745047421e-05	4.48665737123293e-05	2.41589243066389e-05	0	0	0	0	0	0	0	3.10614741085357e-05	0	0	0.000317517290887254	0.000700608804892527	0	1.38050996037936e-05	0	6.55742231180198e-05	0	0	2.41589243066389e-05	0	1.38050996037936e-05	8.62818725237103e-05	0	0	1.03538247028452e-05	0	0	0	0	0	0	0	0	0	0	0	0
HEB24004	0.214624078722663	0.0203376909322988	0.00464682383446975	0.00119117178703353	0.00241243633500265	0.00219426381821966	0.514037019111411	0.00376159511694799	0.000877705527287865	0.0163177996173204	0.0229056065321353	0.000827550925728558	0.0846760138125773	0.00053665423668458	0.000178048835535538	0.000147956074599954	0.000614393869101505	0.000223187976938914	0.00356097671071077	0.0139705642643448	0.0059959826164151	0.0194725240554008	0.000218172516782984	0.00709938385071984	0.00342555928650064	0.000341051290603285	0.000383682701928695	0.00601855218711679	0.000303435339433805	8.77705527287865e-05	0.0019961531420604	0.0185471716566316	0.0142739996037786	7.02164421830292e-05	3.51082210915146e-05	0.000228203437094845	4.26314113254106e-05	0.00190838258933161	9.27860128847171e-05	0.010269154669268	7.02164421830292e-05	5.26623316372719e-05	3.00927609355839e-05	2.00618406237226e-05	5.26623316372719e-05	1.75541105457573e-05	1.25386503898266e-05	2.2569570701688e-05	0	0	1.00309203118613e-05	2.50773007796533e-05	0	0	0	0	0	0.000152971534755885	0.000529131046450684	0	1.5046380467792e-05	0	4.51391414033759e-05	0	0	2.00618406237226e-05	7.52319023389598e-06	0	5.51700617152372e-05	0	0	0	0	0	1.00309203118613e-05	0	0	0	0	0	0	0	0	0
HEB24005	0.191959955734252	0.01192526095855	0.0053558991800582	0.00133309975602565	0.00222610568233771	0.00248888015347738	0.264338299699625	0.00105537064018698	0.000818232702817028	0.0508137463094073	0.0366175157344226	0.00101050670608996	0.259642541264137	0.000546912720420781	0.000260638093325528	0.000188001247644643	0.000632367832986528	0.00027345636021039	0.000826778214073603	0.0241560239445225	0.0248012100443939	0.00463166710106349	0.00020936502578608	0.0147089612503792	0.00473848599177067	0.017992573950718	0.000525548942279344	0.00754782281736961	0.00095923363855051	8.97278681940344e-05	0.000198683136715362	0.0527279408308801	0.00371943377442414	8.5455112565747e-05	5.55458231677356e-05	0.000587503898889511	4.27275562828735e-05	0.00235428835118633	8.33187347516034e-05	0.00613354070440649	8.11823569374597e-05	4.70003119111609e-05	2.13637781414368e-05	3.63184228404425e-05	2.99092893980115e-05	3.63184228404425e-05	2.99092893980115e-05	1.28182668848621e-05	8.5455112565747e-06	1.70910225131494e-05	2.99092893980115e-05	0	8.5455112565747e-06	0	2.35001559555804e-05	1.28182668848621e-05	0	0.000343956828077132	0.000446502963156028	0	2.13637781414368e-05	1.28182668848621e-05	4.27275562828735e-05	0	1.06818890707184e-05	1.49546446990057e-05	8.5455112565747e-06	0	2.35001559555804e-05	6.40913344243103e-06	0	0	0	0	0	0	0	0	4.27275562828735e-06	6.40913344243103e-06	0	0	0	0
HEB24006	0.341578760428905	0.0208143425226089	0.0041703199397924	0.0011326181611348	0.00175357110035345	0.00203672564063715	0.230346218520791	0.000963718961667333	0.000553890021783029	0.18585866614341	0.0261172806235361	0.000715337785979876	0.101662415208876	0.000466956610292419	0.00020118875230684	5.71276704081151e-05	0.000611017692191144	0.000223543058118711	0.00100097613802045	0.00769484882279742	0.0102705616146763	0.00292841406135512	0.000253348799201206	0.0113932445287837	0.00628901136840641	0.00098358945572233	0.000325379340150569	0.00698199484857442	0.000280670728526826	0.000119222964329979	0.000131642023114352	0.017446293780287	0.00755078774089869	9.19010350043591e-05	3.4773364596244e-05	0.000149028705412474	0	0.000941364655855462	6.45791056787388e-05	0.00445099066831923	6.70629174356134e-05	4.71924233806168e-05	2.98057410824948e-05	2.23543058118711e-05	4.96762351374914e-05	0	2.98057410824948e-05	9.93524702749828e-06	1.7386682298122e-05	9.93524702749828e-06	1.7386682298122e-05	1.7386682298122e-05	9.93524702749828e-06	0	0	0	0	0.000193737317036216	0.00060853388043427	0	1.24190587843728e-05	0	4.96762351374914e-05	1.98704940549966e-05	1.24190587843728e-05	1.7386682298122e-05	4.96762351374914e-06	0	8.693341149061e-05	9.93524702749828e-06	0	0	0	0	0	0	0	0	0	0	0	0	9.93524702749828e-06	0
HEB24016	0.156907690623061	0.292574004453042	0.00479979559805818	0.00122641165091068	0.00189436799649597	0.0027612512318867	0.268713727780414	0.00114428587071577	0.000715406796364565	0.00231047194948352	0.0356079132751761	0.000832207905975107	0.143105084498303	0.000461729386429171	0.000197101872467788	0.000162426543052159	0.000551155235974742	0.000231777201883418	0.000799357593897142	0.00489287148227908	0.0111672810891703	0.00314632989013396	0.000184326751104135	0.0103058729057926	0.0082892287476731	0.000193451837792459	0.000377778588896595	0.00856663138299814	0.000297477826039347	7.66507281819177e-05	0.000180676716428806	0.0232434208124977	0.00519582436033142	7.4825710844253e-05	5.47505201299412e-05	0.000281052670000365	6.93506588312589e-05	0.00276307624922437	0.000122276161623535	0.00340183231740702	7.11756761689236e-05	2.55502427273059e-05	3.28503120779647e-05	4.3800416103953e-05	4.3800416103953e-05	7.30006935065883e-06	1.46001387013177e-05	1.2775121363653e-05	1.09501040259882e-05	7.30006935065883e-06	0	1.46001387013177e-05	1.09501040259882e-05	0	0	0	0	0.000271927583312041	0.00133591269117057	0	1.2775121363653e-05	0	5.47505201299412e-05	0	0	2.37252253896412e-05	3.65003467532942e-06	0	0.000116801109610541	0	0	0	0	0	0	0	0	0	0	0	3.65003467532942e-06	0	0	0
HEB24034	0.596697903695611	0.0447765380976946	0.00327279697905254	0.000967812820948394	0.00134340523616347	0.00154444847916241	0.121913245944459	0.00205874514729924	0.000520530567144547	0.0200747132796075	0.0190679385898609	0.000526764466152266	0.0989366526767583	0.000317928849393675	0.000229095788533678	0.000194809343991223	0.000526764466152266	0.000152730525689119	0.000412995809261392	0.00466919035678163	0.0169593222504999	0.00222082652149994	0.000244680536052976	0.00307954610981325	0.00600168626968159	0.000409878859757532	0.000249355960308765	0.00352371141411324	0.000280525455347361	0.000154289000441048	0.000179224596471925	0.0125768912480733	0.0256680791642835	5.92220405733317e-05	5.45466163175423e-05	0.000241563586549116	3.11694950385956e-05	0.00249667655259151	0.000162081374200697	0.00526296923726687	4.36372930540339e-05	0	1.4026272767368e-05	1.87016970231574e-05	2.33771212789467e-05	2.18186465270169e-05	1.09093232635085e-05	1.09093232635085e-05	6.23389900771913e-06	7.79237375964891e-06	0	0	0	6.23389900771913e-06	9.35084851157869e-06	0	3.11694950385956e-06	0.000344422920176482	0.00130911879162102	0	3.11694950385956e-06	0	1.71432222712276e-05	0	0	1.87016970231574e-05	0	0	5.92220405733317e-05	0	7.79237375964891e-06	0	0	0	0	0	0	0	0	0	3.11694950385956e-06	0	0	0
HEB24059	0.449466625694155	0.167431243003578	0.00465605039618956	0.0013828222744134	0.00182455716762879	0.00248030026997959	0.0265452490177572	0.0010453477907768	0.000554226387760925	0.0222595974450712	0.0457511139401655	0.000910906736319937	0.136221712504664	0.000458197063148884	0.000312781228736364	0.00020577712416866	0.000773721986874163	0.000233214074057815	0.000554226387760925	0.0109116749709168	0.0360795891042385	0.00360247152044602	0.000296319058802871	0.011457670273711	0.00102339823086547	0.00132520467964617	0.000469171843104546	0.00861245857020567	0.000266138413924801	0.000148159529401436	0.00211538883645383	0.0386229943589631	0.00901303803858733	8.23108496674642e-05	6.85923747228868e-05	0.000244188854013477	4.6642814811563e-05	0.00371770670998046	4.93865098004785e-05	0.00708422046137975	7.13360697118023e-05	5.2130204789394e-05	2.74369498891547e-05	1.64621699334928e-05	1.64621699334928e-05	0	2.46932549002393e-05	1.92058649224083e-05	1.37184749445774e-05	8.23108496674642e-06	0	0	0	0	2.19495599113238e-05	8.23108496674642e-06	0	0.000331987093658772	0.000908163041331021	0	2.74369498891547e-05	0	4.6642814811563e-05	1.64621699334928e-05	2.19495599113238e-05	0	0	0	5.76175947672249e-05	0	0	0	0	0	0	0	5.48738997783094e-06	0	0	0	0	0	0	0
HEB24081	0.0360351490015314	0.68377108008501	0.00468825029045945	0.00114668997411238	0.00144055768214117	0.00314771699630848	0.0086918191168518	0.000860396176084319	0.00085888139408417	0.0017601766841725	0.0246742840004181	0.000931590930091296	0.149156039208617	0.000346885078033995	0.000160566892015736	0.000142389508013954	0.000496848496048691	0.000196921660019298	0.00104217001610213	0.0081010541367939	0.0187969298398421	0.00256604070825147	0.000131786034012915	0.00955373007493627	0.00315226134230892	0.000221158172021673	0.000359003334035182	0.00596369673458444	0.000228732082022416	5.45321520053441e-05	0.00017571471201722	0.0147585210274463	0.00940528143892172	6.96799720068286e-05	3.63547680035628e-05	0.000216613826021228	4.3928678004305e-05	0.00125575427812306	7.57391000074224e-05	0.00297806141229185	3.78695500037112e-05	3.0295640002969e-05	1.66626020016329e-05	2.27217300022267e-05	3.18104220031174e-05	2.42365120023752e-05	1.66626020016329e-05	1.3633038001336e-05	1.51478200014845e-05	1.81773840017814e-05	9.08869200089069e-06	9.08869200089069e-06	3.0295640002969e-06	0	0	1.21182560011876e-05	9.08869200089069e-06	0.000204495570020041	0.00124818036812232	0	7.57391000074224e-06	0	6.0591280005938e-05	0	1.51478200014845e-05	1.96921660019298e-05	9.08869200089069e-06	0	0.000134815598013212	0	1.3633038001336e-05	0	0	7.57391000074224e-06	0	0	0	0	0	0	4.54434600044535e-06	0.00031204509203058	0	0
